haul.id;Country;Ship;Gear;Year;SweepLngt;Depth;Fishing line;Size.final..m;Horizontal.opening..m.;Swep.one.side..after.formula…meter;Swept.area;RSA;GroundSpeed;RS
2016:1:DEN:DAN2:TVL:142:27;DEN;DAN2;TVL;2016;75;85;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:1:DEN:DAN2:TVL:144:28;DEN;DAN2;TVL;2016;75;84;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:1:DEN:DAN2:TVL:146:29;DEN;DAN2;TVL;2016;75;92;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3.1;0.97
2016:1:DEN:DAN2:TVL:148:30;DEN;DAN2;TVL;2016;75;89;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3.2;0.94
2016:1:DEN:DAN2:TVL:160:31;DEN;DAN2;TVL;2016;75;87;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:1:DEN:DAN2:TVL:165:33;DEN;DAN2;TVL;2016;75;90;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:1:DEN:DAN2:TVL:167:34;DEN;DAN2;TVL;2016;75;84;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:1:DEN:DAN2:TVL:171:36;DEN;DAN2;TVL;2016;75;94;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:1:DEN:DAN2:TVL:169:35;DEN;DAN2;TVL;2016;75;93;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:1:DEN:DAN2:TVL:173:37;DEN;DAN2;TVL;2016;75;90;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:1:DEN:DAN2:TVL:177:39;DEN;DAN2;TVL;2016;75;81;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:1:DEN:DAN2:TVL:179:40;DEN;DAN2;TVL;2016;75;82;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3.2;0.94
2016:1:DEN:DAN2:TVL:181:41;DEN;DAN2;TVL;2016;75;85;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3.1;0.97
2016:1:DEN:DAN2:TVL:162:32;DEN;DAN2;TVL;2016;75;87;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:1:DEN:DAN2:TVL:183:42;DEN;DAN2;TVL;2016;75;81;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:1:DEN:DAN2:TVL:185:43;DEN;DAN2;TVL;2016;75;92;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:1:DEN:DAN2:TVL:187:44;DEN;DAN2;TVL;2016;75;82;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:4:DEN:DAN2:TVL:77:14;DEN;DAN2;TVL;2016;75;91;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;6.9;0.43
2016:4:DEN:DAN2:TVL:79:15;DEN;DAN2;TVL;2016;75;89;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;6.7;0.45
2016:4:DEN:DAN2:TVL:22:4;DEN;DAN2;TVL;2016;75;56;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:4:DEN:DAN2:TVL:81:16;DEN;DAN2;TVL;2016;75;88;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;7.3;0.41
2016:4:DEN:DAN2:TVL:83:17;DEN;DAN2;TVL;2016;75;85;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;5.3;0.57
2016:4:DEN:DAN2:TVL:85:18;DEN;DAN2;TVL;2016;75;83;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;6;0.5
2016:4:DEN:DAN2:TVL:106:20;DEN;DAN2;TVL;2016;75;74;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3.1;0.97
2016:4:DEN:DAN2:TVL:104:19;DEN;DAN2;TVL;2016;75;67;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:4:DEN:DAN2:TVL:108:21;DEN;DAN2;TVL;2016;75;79;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;2.9;1.03
2016:4:DEN:DAN2:TVL:109:22;DEN;DAN2;TVL;2016;75;87;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:4:DEN:DAN2:TVL:124:23;DEN;DAN2;TVL;2016;75;61;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:4:DEN:DAN2:TVL:126:24;DEN;DAN2;TVL;2016;75;60;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3.1;0.97
2016:4:DEN:DAN2:TVL:128:25;DEN;DAN2;TVL;2016;75;54;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3.1;0.97
2016:4:DEN:DAN2:TVL:130:26;DEN;DAN2;TVL;2016;75;47;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:4:DEN:DAN2:TVL:145:27;DEN;DAN2;TVL;2016;75;80;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;2.9;1.03
2016:4:DEN:DAN2:TVL:147:28;DEN;DAN2;TVL;2016;75;74;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3.1;0.97
2016:4:DEN:DAN2:TVL:149:29;DEN;DAN2;TVL;2016;75;66;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3.2;0.94
2016:4:DEN:DAN2:TVL:151:30;DEN;DAN2;TVL;2016;75;58;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:4:DEN:DAN2:TVL:164:31;DEN;DAN2;TVL;2016;75;40;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:4:DEN:DAN2:TVL:166:32;DEN;DAN2;TVL;2016;75;51;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3.1;0.97
2016:4:DEN:DAN2:TVL:168:33;DEN;DAN2;TVL;2016;75;60;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;2.9;1.03
2016:4:DEN:DAN2:TVL:173:35;DEN;DAN2;TVL;2016;75;77;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:4:DEN:DAN2:TVL:175:36;DEN;DAN2;TVL;2016;75;48;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:4:DEN:DAN2:TVL:177:37;DEN;DAN2;TVL;2016;75;51;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:4:DEN:DAN2:TVL:179:38;DEN;DAN2;TVL;2016;75;66;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3.1;0.97
2016:4:DEN:DAN2:TVL:181:39;DEN;DAN2;TVL;2016;75;41;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:4:DEN:DAN2:TVL:183:40;DEN;DAN2;TVL;2016;75;55;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:4:DEN:DAN2:TVL:185:41;DEN;DAN2;TVL;2016;75;54;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:4:DEN:DAN2:TVL:187:42;DEN;DAN2;TVL;2016;75;71;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:4:DEN:DAN2:TVL:189:43;DEN;DAN2;TVL;2016;75;83;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;6;0.5
2016:4:DEN:DAN2:TVL:191:44;DEN;DAN2;TVL;2016;75;77;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;7.1;0.42
2016:4:DEN:DAN2:TVL:193:45;DEN;DAN2;TVL;2016;75;74;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;7.1;0.42
2016:4:DEN:DAN2:TVL:195:46;DEN;DAN2;TVL;2016;75;84;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;7.1;0.42
2016:4:DEN:DAN2:TVL:197:47;DEN;DAN2;TVL;2016;75;73;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3.1;0.97
2016:4:DEN:DAN2:TVL:199:48;DEN;DAN2;TVL;2016;75;72;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3.1;0.97
2016:4:DEN:DAN2:TVL:201:49;DEN;DAN2;TVL;2016;75;89;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;6.9;0.43
2016:4:DEN:DAN2:TVL:203:50;DEN;DAN2;TVL;2016;75;91;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;6.2;0.48
2016:4:DEN:DAN2:TVL:205:51;DEN;DAN2;TVL;2016;75;78;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;6.2;0.48
2016:4:DEN:DAN2:TVL:207:52;DEN;DAN2;TVL;2016;75;82;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;5.9;0.51
2016:4:DEN:DAN2:TVL:209:53;DEN;DAN2;TVL;2016;75;68;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3.1;0.97
2016:4:DEN:DAN2:TVL:211:54;DEN;DAN2;TVL;2016;75;69;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:4:DEN:DAN2:TVL:171:34;DEN;DAN2;TVL;2016;75;42;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:4:DEN:DAN2:TVL:213:55;DEN;DAN2;TVL;2016;75;61;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3.1;0.97
2016:4:DEN:DAN2:TVL:215:56;DEN;DAN2;TVL;2016;75;66;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:4:DEN:DAN2:TVL:16:1;DEN;DAN2;TVL;2016;75;64;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3.1;0.97
2016:4:DEN:DAN2:TVL:18:2;DEN;DAN2;TVL;2016;75;55;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:4:DEN:DAN2:TVL:20:3;DEN;DAN2;TVL;2016;75;68;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3.1;0.97
2016:4:DEN:DAN2:TVL:33:5;DEN;DAN2;TVL;2016;75;61;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3.1;0.97
2016:4:DEN:DAN2:TVL:35:6;DEN;DAN2;TVL;2016;75;51;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3.1;0.97
2016:4:DEN:DAN2:TVL:37:7;DEN;DAN2;TVL;2016;75;35;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3.1;0.97
2016:4:DEN:DAN2:TVL:38:8;DEN;DAN2;TVL;2016;75;56;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3.1;0.97
2016:4:DEN:DAN2:TVL:53:9;DEN;DAN2;TVL;2016;75;67;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3.1;0.97
2016:4:DEN:DAN2:TVL:55:10;DEN;DAN2;TVL;2016;75;62;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:4:DEN:DAN2:TVL:57:11;DEN;DAN2;TVL;2016;75;54;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:4:DEN:DAN2:TVL:58:12;DEN;DAN2;TVL;2016;75;52;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3;1
2016:4:DEN:DAN2:TVL:75:13;DEN;DAN2;TVL;2016;75;88;63.46;81.34105677;42.5182;19.41142838;0.453883097;1;3.1;0.97
2015:4:EST:CEV:TVS:1:1;EST;CEV;TVS;2015;75;62;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:4:EST:CEV:TVS:1:2;EST;CEV;TVS;2015;75;74;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:4:EST:CEV:TVS:1:3;EST;CEV;TVS;2015;75;44;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:4:EST:CEV:TVS:1:4;EST;CEV;TVS;2015;75;70;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:4:EST:CEV:TVS:1:5;EST;CEV;TVS;2015;75;88;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:4:EST:CEV:TVS:1:6;EST;CEV;TVS;2015;75;41;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:4:EST:CEV:TVS:1:7;EST;CEV;TVS;2015;75;73;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:4:EST:CEV:TVS:1:8;EST;CEV;TVS;2015;75;90;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:4:EST:CEV:TVS:1:9;EST;CEV;TVS;2015;75;50;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2016:4:EST:CEV:TVS:1:1;EST;CEV;TVS;2016;75;42;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2016:4:EST:CEV:TVS:1:9;EST;CEV;TVS;2016;75;38;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2016:4:EST:CEV:TVS:1:10;EST;CEV;TVS;2016;75;34;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2016:4:EST:CEV:TVS:1:2;EST;CEV;TVS;2016;75;50;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2016:4:EST:CEV:TVS:1:3;EST;CEV;TVS;2016;75;65;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2016:4:EST:CEV:TVS:1:4;EST;CEV;TVS;2016;75;61;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2016:4:EST:CEV:TVS:1:5;EST;CEV;TVS;2016;75;68;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2016:4:EST:CEV:TVS:1:6;EST;CEV;TVS;2016;75;45;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2016:4:EST:CEV:TVS:1:7;EST;CEV;TVS;2016;75;75;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2016:4:EST:CEV:TVS:1:8;EST;CEV;TVS;2016;75;46;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:22048:2;GFR;SOL2;TVS;2015;75;27;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:22051:9;GFR;SOL2;TVS;2015;75;26;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:22055:5;GFR;SOL2;TVS;2015;75;19;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24150:37;GFR;SOL2;TVS;2015;75;49;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24151:13;GFR;SOL2;TVS;2015;75;44;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24156:21;GFR;SOL2;TVS;2015;75;41;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24162:38;GFR;SOL2;TVS;2015;75;53;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24169:55;GFR;SOL2;TVS;2015;75;43;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24179:14;GFR;SOL2;TVS;2015;75;47;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24182:18;GFR;SOL2;TVS;2015;75;48;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24195:45;GFR;SOL2;TVS;2015;75;49;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24205:44;GFR;SOL2;TVS;2015;75;45;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24211:51;GFR;SOL2;TVS;2015;75;45;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24212:15;GFR;SOL2;TVS;2015;75;47;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24225:17;GFR;SOL2;TVS;2015;75;48;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24228:46;GFR;SOL2;TVS;2015;75;49;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24251:41;GFR;SOL2;TVS;2015;75;42;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24252:52;GFR;SOL2;TVS;2015;75;41;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24263:50;GFR;SOL2;TVS;2015;75;43;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24275:42;GFR;SOL2;TVS;2015;75;48;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24286:34;GFR;SOL2;TVS;2015;75;49;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24300:39;GFR;SOL2;TVS;2015;75;41;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:22002:1;GFR;SOL2;TVS;2015;75;18;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:22004:7;GFR;SOL2;TVS;2015;75;19;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:22005:4;GFR;SOL2;TVS;2015;75;19;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:22007:8;GFR;SOL2;TVS;2015;75;20;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:22044:3;GFR;SOL2;TVS;2015;75;24;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:22123:6;GFR;SOL2;TVS;2015;75;19;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24002:10;GFR;SOL2;TVS;2015;75;20;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24005:59;GFR;SOL2;TVS;2015;75;19;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24007:11;GFR;SOL2;TVS;2015;75;16;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24009:26;GFR;SOL2;TVS;2015;75;19;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24011:25;GFR;SOL2;TVS;2015;75;20;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24014:31;GFR;SOL2;TVS;2015;75;15;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24017:56;GFR;SOL2;TVS;2015;75;19;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24021:27;GFR;SOL2;TVS;2015;75;19;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24022:36;GFR;SOL2;TVS;2015;75;23;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24030:28;GFR;SOL2;TVS;2015;75;22;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24039:24;GFR;SOL2;TVS;2015;75;30;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24047:32;GFR;SOL2;TVS;2015;75;25;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24055:35;GFR;SOL2;TVS;2015;75;35;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24058:58;GFR;SOL2;TVS;2015;75;22;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24059:57;GFR;SOL2;TVS;2015;75;22;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24062:12;GFR;SOL2;TVS;2015;75;25;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24067:19;GFR;SOL2;TVS;2015;75;46;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24069:20;GFR;SOL2;TVS;2015;75;41;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24078:23;GFR;SOL2;TVS;2015;75;26;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24080:33;GFR;SOL2;TVS;2015;75;33;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24086:54;GFR;SOL2;TVS;2015;75;25;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24092:40;GFR;SOL2;TVS;2015;75;51;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24094:53;GFR;SOL2;TVS;2015;75;31;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24107:49;GFR;SOL2;TVS;2015;75;42;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24301:16;GFR;SOL2;TVS;2015;75;48;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24306:22;GFR;SOL2;TVS;2015;75;37;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24311:43;GFR;SOL2;TVS;2015;75;47;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24315:47;GFR;SOL2;TVS;2015;75;47;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24324:48;GFR;SOL2;TVS;2015;75;46;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24332:29;GFR;SOL2;TVS;2015;75;11;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:1:GFR:SOL2:TVS:24335:30;GFR;SOL2;TVS;2015;75;15;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:4:GFR:SOL2:TVS:24275:43;GFR;SOL2;TVS;2015;75;47;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;2.9;1.03
2015:4:GFR:SOL2:TVS:24278:31;GFR;SOL2;TVS;2015;75;62;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3.1;0.97
2015:4:GFR:SOL2:TVS:24282:49;GFR;SOL2;TVS;2015;75;19;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:4:GFR:SOL2:TVS:24286:32;GFR;SOL2;TVS;2015;75;50;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3.1;0.97
2015:4:GFR:SOL2:TVS:24287:44;GFR;SOL2;TVS;2015;75;48;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3.1;0.97
2015:4:GFR:SOL2:TVS:24289:34;GFR;SOL2;TVS;2015;75;46;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;2.9;1.03
2015:4:GFR:SOL2:TVS:24293:22;GFR;SOL2;TVS;2015;75;19;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3.1;0.97
2015:4:GFR:SOL2:TVS:24301:37;GFR;SOL2;TVS;2015;75;47;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;2.9;1.03
2015:4:GFR:SOL2:TVS:24330:18;GFR;SOL2;TVS;2015;75;14;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;2.9;1.03
2015:4:GFR:SOL2:TVS:24335:17;GFR;SOL2;TVS;2015;75;14;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:4:GFR:SOL2:TVS:22044:2;GFR;SOL2;TVS;2015;75;23;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:4:GFR:SOL2:TVS:22052:9;GFR;SOL2;TVS;2015;75;22;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:4:GFR:SOL2:TVS:22055:3;GFR;SOL2;TVS;2015;75;19;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;2.9;1.03
2015:4:GFR:SOL2:TVS:22060:8;GFR;SOL2;TVS;2015;75;24;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3.1;0.97
2015:4:GFR:SOL2:TVS:22062:4;GFR;SOL2;TVS;2015;75;20;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;2.9;1.03
2015:4:GFR:SOL2:TVS:22064:5;GFR;SOL2;TVS;2015;75;20;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3.1;0.97
2015:4:GFR:SOL2:TVS:22127:7;GFR;SOL2;TVS;2015;75;27;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3.5;0.86
2015:4:GFR:SOL2:TVS:24002:11;GFR;SOL2;TVS;2015;75;19;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:4:GFR:SOL2:TVS:24004:28;GFR;SOL2;TVS;2015;75;17;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3.1;0.97
2015:4:GFR:SOL2:TVS:24006:12;GFR;SOL2;TVS;2015;75;17;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:4:GFR:SOL2:TVS:24211:39;GFR;SOL2;TVS;2015;75;44;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;2.9;1.03
2015:4:GFR:SOL2:TVS:24228:36;GFR;SOL2;TVS;2015;75;48;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:4:GFR:SOL2:TVS:24251:42;GFR;SOL2;TVS;2015;75;43;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;2.9;1.03
2015:4:GFR:SOL2:TVS:24252:38;GFR;SOL2;TVS;2015;75;40;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:4:GFR:SOL2:TVS:24253:40;GFR;SOL2;TVS;2015;75;43;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:4:GFR:SOL2:TVS:24263:41;GFR;SOL2;TVS;2015;75;46;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3.1;0.97
2015:4:GFR:SOL2:TVS:24014:19;GFR;SOL2;TVS;2015;75;14;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3;1
2015:4:GFR:SOL2:TVS:24016:13;GFR;SOL2;TVS;2015;75;20;33.22;61.08025677;22.2574;19.41142838;0.340827833;1.33;3.1;0.97
