Species;Date;Year;Quarter;Month;Index;Appr. status;Seqno;Haul;Validity;Station name;Subsam;Processing;Size;Sex;Subdiv;Rect;ICES;Lat;Long;Bottom depth (m);Duration (min);Dist. (Nm);Doorspread (m);Opening (m);Headropedepth (m);Swept area (km2);Kg/hour;Tot. no./hour;Lengthcl. (mm);No./hour;Length measure type;DNA sampleID;NumberToSample;SMHI serial no
turbot;1998-12-01;1998;4;12;SEPI.1998.721;Locked;320;721;V;NORRA MIDSJÖBANKEN;;;;;25;4162;41G7;5607,37;1734,91;43;30;1,9;;;;;;;;;;;;
turbot;1998-12-02;1998;4;12;SEPI.1998.723;Locked;321;723;V;12 WNW VENTSPILS;0;0;9;;282;4466;44H1;5730,779;2113,739;68;30;1,7;146,5;3,4;;0,9220;6,38;12;230;4;Total length TL;;;
turbot;1998-12-02;1998;4;12;SEPI.1998.723;Locked;321;723;V;12 WNW VENTSPILS;0;0;9;;282;4466;44H1;5730,779;2113,739;68;30;1,7;146,5;3,4;;0,9220;6,38;12;260;2;Total length TL;;;
turbot;1998-12-02;1998;4;12;SEPI.1998.723;Locked;321;723;V;12 WNW VENTSPILS;0;0;9;;282;4466;44H1;5730,779;2113,739;68;30;1,7;146,5;3,4;;0,9220;6,38;12;280;2;Total length TL;;;
turbot;1998-12-02;1998;4;12;SEPI.1998.723;Locked;321;723;V;12 WNW VENTSPILS;0;0;9;;282;4466;44H1;5730,779;2113,739;68;30;1,7;146,5;3,4;;0,9220;6,38;12;310;2;Total length TL;;;
turbot;1998-12-02;1998;4;12;SEPI.1998.723;Locked;321;723;V;12 WNW VENTSPILS;0;0;9;;282;4466;44H1;5730,779;2113,739;68;30;1,7;146,5;3,4;;0,9220;6,38;12;360;2;Total length TL;;;
turbot;1998-12-02;1998;4;12;SEPI.1998.724;Locked;322;724;V;13 SW VENTSPILS;;;;;282;4366;43H1;5717,99;2101,78;63;30;1,9;;;;;;;;;;;;
turbot;1998-12-02;1998;4;12;SEPI.1998.725;Locked;323;725;V;25 W VENTSPILS;;;;;282;4365;43H0;5715,29;2044,599;66;22;1,3;;;;;;;;;;;;
turbot;1998-12-02;1998;4;12;SEPI.1998.726;Locked;324;726;V;35 WSW VENTSPILS;;;;;282;4365;43H0;5713,02;2036,199;99;30;1,8;;;;;;;;;;;;726
turbot;1998-12-03;1998;4;12;SEPI.1998.730;Locked;325;730;V;5 SE FÅRÖ;0;0;9;;282;4464;44G9;5754,29;1926,53;47;30;1,8;121,9;3,1;;0,8130;,82;4;230;4;Total length TL;;;
turbot;1998-12-03;1998;4;12;SEPI.1998.731;Locked;326;731;V;6,5 SE FÅRÖ;;;;;282;4464;44G9;5752,41;1930,76;69;30;1,7;;;;;;;;;;;;731
turbot;1998-12-03;1998;4;12;SEPI.1998.732;Locked;327;732;V;8 SE FÅRÖ;;;;;282;4464;44G9;5749,319;1931,89;79;30;1,8;;;;;;;;;;;;732
turbot;1998-12-03;1998;4;12;SEPI.1998.733;Locked;328;733;I;8 SE ÖSTERGARN;;;;;282;4364;43G9;5722,87;1911,739;84;10;,48;;;;;;;;;;;;733
turbot;1998-12-04;1998;4;12;SEPI.1998.735;Locked;329;735;V;5 SE NÄR;0;0;9;;282;4363;43G8;5710,609;1852,229;48;30;1,9;127,3;3,3;;0,8960;2,88;4;270;2;Total length TL;;;
turbot;1998-12-04;1998;4;12;SEPI.1998.735;Locked;329;735;V;5 SE NÄR;0;0;9;;282;4363;43G8;5710,609;1852,229;48;30;1,9;127,3;3,3;;0,8960;2,88;4;360;2;Total length TL;;;
turbot;1998-12-04;1998;4;12;SEPI.1998.736;Locked;330;736;V;12 SE NÄR;;;;;282;4363;43G8;5705,1;1854,209;85;30;1,8;;;;;;;;;;;;734
turbot;1998-12-04;1998;4;12;SEPI.1998.737;Locked;331;737;V;10 SE NÄR;;;;;282;4363;43G8;5704,029;1850,17;69;30;1,8;;;;;;;;;;;;
turbot;1998-12-04;1998;4;12;SEPI.1998.738;Locked;332;738;V;8 NW HOBURG;;;;;27;4262;42G7;5659,799;1757,06;66;30;1,9;;;;;;;;;;;;738
turbot;1998-12-05;1998;4;12;SEPI.1998.739;Locked;333;739;V;5 SSE KNOLLS GRUND;;;;;27;4362;43G7;5728,54;1733,28;78;30;1,8;;;;;;;;;;;;739
turbot;1998-12-05;1998;4;12;SEPI.1998.740;Locked;334;740;V;3 SW ÖLANDS NORRA GRUND;;;;;27;4362;43G7;5728,77;1703,689;72;30;1,7;;;;;;;;;;;;740
turbot;1998-12-05;1998;4;12;SEPI.1998.741;Locked;335;741;V;5 N BYXELKROK (SW-DRAGET);;;;;27;4362;43G7;5726,49;1700,03;57;30;1,8;;;;;;;;;;;;
turbot;1998-12-05;1998;4;12;SEPI.1998.742;Locked;336;742;V;4 NW BYXELKROK;0;0;9;;27;4361;43G6;5723,33;1653,339;42;30;1,9;125,7;3,4;;0,8850;1,26;4;260;4;Total length TL;;;
turbot;1999-03-01;1999;1;3;SEPI.1999.190;Locked;51;190;V;INNERTORPET;0;0;9;;25;4060;40G5;5558,6;1525,4;47;30;1,7;88,9;4,1;;0,5600;3,06;4;300;2;Total length TL;;;190
turbot;1999-03-01;1999;1;3;SEPI.1999.190;Locked;51;190;V;INNERTORPET;0;0;9;;25;4060;40G5;5558,6;1525,4;47;30;1,7;88,9;4,1;;0,5600;3,06;4;350;2;Total length TL;;;190
turbot;1999-03-01;1999;1;3;SEPI.1999.191;Locked;52;191;V;KLIPPEBANK (SW UTKLIPPAN);0;0;9;;25;4060;40G5;5550,9;1534,099;42;30;1,8;96,3;4,3;;0,6420;,54;2;250;2;Total length TL;;;191
turbot;1999-03-01;1999;1;3;SEPI.1999.192;Locked;53;192;V;YTTERTORPET;;;;;25;4060;40G5;5549,5;1526,3;54;30;1,76;;;;;;;;;;;;193
turbot;1999-03-02;1999;1;3;SEPI.1999.195;Locked;54;195;V;NE SÖDRA MIDSJÖBANKEN;0;0;9;;25;4062;40G7;5551,1;1741,599;60;28;1,46;108,7;4,2;;0,6300;2,1;2,1;350;2,1;Total length TL;;;
turbot;1999-03-02;1999;1;3;SEPI.1999.196;Locked;55;196;V;SE NORRA MIDSJÖBANKEN;;;;;25;4162;41G7;5603,399;1744,8;65;30;1,8;;;;;;;;;;;;196
turbot;1999-03-02;1999;1;3;SEPI.1999.197;Locked;56;197;I;NORRA MIDSJÖBANKEN;;;;;25;4162;41G7;5606,95;1735,4;44;30;1,8;;;;;;;;;;;;
turbot;1999-03-02;1999;1;3;SEPI.1999.198;Locked;57;198;V;MIDSJÖHÅLET;;;;;25;4062;40G7;5555,6;1706,599;48;30;1,7;;;;;;;;;;;;
turbot;1999-03-03;1999;1;3;SEPI.1999.199;Locked;58;199;V;INRE U 10;;;;;25;4060;40G5;5547,899;1552,8;62;30;1,8;;;;;;;;;;;;199
turbot;1999-03-03;1999;1;3;SEPI.1999.200;Locked;59;200;V;ARGOS TRACK;0;0;9;;25;4061;40G6;5552,2;1601,699;56;30;1,77;156;3,2;;1,0230;7,12;8;270;2;Total length TL;;;
turbot;1999-03-03;1999;1;3;SEPI.1999.200;Locked;59;200;V;ARGOS TRACK;0;0;9;;25;4061;40G6;5552,2;1601,699;56;30;1,77;156;3,2;;1,0230;7,12;8;360;2;Total length TL;;;
turbot;1999-03-03;1999;1;3;SEPI.1999.200;Locked;59;200;V;ARGOS TRACK;0;0;9;;25;4061;40G6;5552,2;1601,699;56;30;1,77;156;3,2;;1,0230;7,12;8;370;4;Total length TL;;;
turbot;1999-03-03;1999;1;3;SEPI.1999.201;Locked;60;201;V;2 N HOLGERS STEN;;;;;25;4061;40G6;5540,299;1627,8;66;30;1,85;;;;;;;;;;;;201
turbot;1999-03-03;1999;1;3;SEPI.1999.202;Locked;61;202;V;4 SW HOLGERS STEN;;;;;25;4061;40G6;5534,5;1625,5;72;30;1,8;;;;;;;;;;;;202
turbot;1999-03-03;1999;1;3;SEPI.1999.203;Locked;62;203;V;10 S HOLGERS STEN;;;;;25;4061;40G6;5531,799;1621,7;75;30;1,7;;;;;;;;;;;;203
turbot;1999-03-04;1999;1;3;SEPI.1999.205;Locked;63;205;V;RACKAPUTT;0;0;9;;25;4059;40G4;5541,7;1425,599;47;30;1,73;140;3,1;;0,8970;9,72;22;260;4;Total length TL;;;
turbot;1999-03-04;1999;1;3;SEPI.1999.205;Locked;63;205;V;RACKAPUTT;0;0;9;;25;4059;40G4;5541,7;1425,599;47;30;1,73;140;3,1;;0,8970;9,72;22;270;6;Total length TL;;;
turbot;1999-03-04;1999;1;3;SEPI.1999.205;Locked;63;205;V;RACKAPUTT;0;0;9;;25;4059;40G4;5541,7;1425,599;47;30;1,73;140;3,1;;0,8970;9,72;22;280;4;Total length TL;;;
turbot;1999-03-04;1999;1;3;SEPI.1999.205;Locked;63;205;V;RACKAPUTT;0;0;9;;25;4059;40G4;5541,7;1425,599;47;30;1,73;140;3,1;;0,8970;9,72;22;310;6;Total length TL;;;
turbot;1999-03-04;1999;1;3;SEPI.1999.205;Locked;63;205;V;RACKAPUTT;0;0;9;;25;4059;40G4;5541,7;1425,599;47;30;1,73;140;3,1;;0,8970;9,72;22;340;2;Total length TL;;;
turbot;1999-03-04;1999;1;3;SEPI.1999.206;Locked;64;206;V;LILLA OST;;;;;25;4059;40G4;5535,5;1436,9;72;30;1,75;;;;;;;;;;;;206
turbot;1999-03-04;1999;1;3;SEPI.1999.207;Locked;65;207;V;S2;;;;;25;3959;39G4;5527,5;1443,199;72;30;1,75;;;;;;;;;;;;207
turbot;1999-03-04;1999;1;3;SEPI.1999.208;Locked;66;208;V;8 E SKILLINGE;0;0;9;;25;3959;39G4;5527,5;1429,3;60;30;1,8;143;3,3;;0,9530;2,54;6;250;2;Total length TL;;;
turbot;1999-03-04;1999;1;3;SEPI.1999.208;Locked;66;208;V;8 E SKILLINGE;0;0;9;;25;3959;39G4;5527,5;1429,3;60;30;1,8;143;3,3;;0,9530;2,54;6;270;2;Total length TL;;;
turbot;1999-03-04;1999;1;3;SEPI.1999.208;Locked;66;208;V;8 E SKILLINGE;0;0;9;;25;3959;39G4;5527,5;1429,3;60;30;1,8;143;3,3;;0,9530;2,54;6;320;2;Total length TL;;;
turbot;1999-03-04;1999;1;3;SEPI.1999.209;Locked;67;209;V;E YSTADSKROKEN;0;0;9;;24;3958;39G3;5516,5;1358,099;39;30;1,9;132;3,8;;0,9290;3,02;8;230;2;Total length TL;;;
turbot;1999-03-04;1999;1;3;SEPI.1999.209;Locked;67;209;V;E YSTADSKROKEN;0;0;9;;24;3958;39G3;5516,5;1358,099;39;30;1,9;132;3,8;;0,9290;3,02;8;280;6;Total length TL;;;
turbot;1999-03-05;1999;1;3;SEPI.1999.211;Locked;68;211;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,899;1338,3;45;30;1,8;112;4;;0,7470;,972;2;300;2;Total length TL;;;211
turbot;1999-03-05;1999;1;3;SEPI.1999.212;Locked;69;212;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5510,7;1316,8;41;30;1,8;108;3,5;;0,7200;2,82;6;280;2;Total length TL;;;
turbot;1999-03-05;1999;1;3;SEPI.1999.212;Locked;69;212;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5510,7;1316,8;41;30;1,8;108;3,5;;0,7200;2,82;6;290;2;Total length TL;;;
turbot;1999-03-05;1999;1;3;SEPI.1999.212;Locked;69;212;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5510,7;1316,8;41;30;1,8;108;3,5;;0,7200;2,82;6;300;2;Total length TL;;;
turbot;1999-03-05;1999;1;3;SEPI.1999.213;Locked;70;213;V;Y 15 (N RUGEN);;;;;24;3858;38G3;5457,7;1315,599;47;30;1,7;;;;;;;;;;;;213
turbot;1999-03-05;1999;1;3;SEPI.1999.214;Locked;71;214;V;Y18;;;;;24;3958;39G3;5500,6;1355,099;48;30;1,88;;;;;;;;;;;;214
turbot;1999-03-08;1999;1;3;SEPI.1999.215;Locked;72;215;C;Y18;0;0;9;;24;3958;39G3;5500,1;1357,8;49;30;1,83;92;4,6;;0,6240;,896;2;290;2;Total length TL;;;
turbot;1999-03-08;1999;1;3;SEPI.1999.216;Locked;73;216;C;Y18;;;;;24;3958;39G3;5500,299;1356,699;49;30;1,8;;;;;;;;;;;;
turbot;1999-03-08;1999;1;3;SEPI.1999.217;Locked;74;217;C;Y17;0;0;9;;24;3958;39G3;5512,799;1335,8;44;30;1,74;86;5,8;;0,5540;5,18;6;330;2;Total length TL;;;
turbot;1999-03-08;1999;1;3;SEPI.1999.217;Locked;74;217;C;Y17;0;0;9;;24;3958;39G3;5512,799;1335,8;44;30;1,74;86;5,8;;0,5540;5,18;6;340;2;Total length TL;;;
turbot;1999-03-08;1999;1;3;SEPI.1999.217;Locked;74;217;C;Y17;0;0;9;;24;3958;39G3;5512,799;1335,8;44;30;1,74;86;5,8;;0,5540;5,18;6;380;2;Total length TL;;;
turbot;1999-03-08;1999;1;3;SEPI.1999.218;Locked;75;218;C;Y17;0;0;9;;24;3958;39G3;5512,7;1335,4;44;30;1,54;76;6;;0,4340;1,592;2;330;2;Total length TL;;;
turbot;1999-03-08;1999;1;3;SEPI.1999.219;Locked;76;219;I;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517;1355,699;39;30;1,66;101;5,5;;0,6210;5,4;10;270;2;Total length TL;;;
turbot;1999-03-08;1999;1;3;SEPI.1999.219;Locked;76;219;I;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517;1355,699;39;30;1,66;101;5,5;;0,6210;5,4;10;280;2;Total length TL;;;
turbot;1999-03-08;1999;1;3;SEPI.1999.219;Locked;76;219;I;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517;1355,699;39;30;1,66;101;5,5;;0,6210;5,4;10;290;2;Total length TL;;;
turbot;1999-03-08;1999;1;3;SEPI.1999.219;Locked;76;219;I;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517;1355,699;39;30;1,66;101;5,5;;0,6210;5,4;10;320;2;Total length TL;;;
turbot;1999-03-08;1999;1;3;SEPI.1999.219;Locked;76;219;I;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517;1355,699;39;30;1,66;101;5,5;;0,6210;5,4;10;360;2;Total length TL;;;
turbot;1999-03-09;1999;1;3;SEPI.1999.220;Locked;77;220;C;RACKAPUTT;0;0;9;;25;4059;40G4;5541,899;1424,5;49;30;1,76;98;4,4;;0,6390;9,94;20;240;4;Total length TL;;;
turbot;1999-03-09;1999;1;3;SEPI.1999.220;Locked;77;220;C;RACKAPUTT;0;0;9;;25;4059;40G4;5541,899;1424,5;49;30;1,76;98;4,4;;0,6390;9,94;20;250;2;Total length TL;;;
turbot;1999-03-09;1999;1;3;SEPI.1999.220;Locked;77;220;C;RACKAPUTT;0;0;9;;25;4059;40G4;5541,899;1424,5;49;30;1,76;98;4,4;;0,6390;9,94;20;260;2;Total length TL;;;
turbot;1999-03-09;1999;1;3;SEPI.1999.220;Locked;77;220;C;RACKAPUTT;0;0;9;;25;4059;40G4;5541,899;1424,5;49;30;1,76;98;4,4;;0,6390;9,94;20;270;2;Total length TL;;;
turbot;1999-03-09;1999;1;3;SEPI.1999.220;Locked;77;220;C;RACKAPUTT;0;0;9;;25;4059;40G4;5541,899;1424,5;49;30;1,76;98;4,4;;0,6390;9,94;20;280;2;Total length TL;;;
turbot;1999-03-09;1999;1;3;SEPI.1999.220;Locked;77;220;C;RACKAPUTT;0;0;9;;25;4059;40G4;5541,899;1424,5;49;30;1,76;98;4,4;;0,6390;9,94;20;290;2;Total length TL;;;
turbot;1999-03-09;1999;1;3;SEPI.1999.220;Locked;77;220;C;RACKAPUTT;0;0;9;;25;4059;40G4;5541,899;1424,5;49;30;1,76;98;4,4;;0,6390;9,94;20;300;2;Total length TL;;;
turbot;1999-03-09;1999;1;3;SEPI.1999.220;Locked;77;220;C;RACKAPUTT;0;0;9;;25;4059;40G4;5541,899;1424,5;49;30;1,76;98;4,4;;0,6390;9,94;20;320;2;Total length TL;;;
turbot;1999-03-09;1999;1;3;SEPI.1999.220;Locked;77;220;C;RACKAPUTT;0;0;9;;25;4059;40G4;5541,899;1424,5;49;30;1,76;98;4,4;;0,6390;9,94;20;400;2;Total length TL;;;
turbot;1999-03-09;1999;1;3;SEPI.1999.221;Locked;78;221;C;RACKAPUTT;0;0;9;;25;4059;40G4;5541,799;1424,8;49;30;1,78;116,5;6,3;;0,7680;3,38;8;260;2;Total length TL;;;
turbot;1999-03-09;1999;1;3;SEPI.1999.221;Locked;78;221;C;RACKAPUTT;0;0;9;;25;4059;40G4;5541,799;1424,8;49;30;1,78;116,5;6,3;;0,7680;3,38;8;270;2;Total length TL;;;
turbot;1999-03-09;1999;1;3;SEPI.1999.221;Locked;78;221;C;RACKAPUTT;0;0;9;;25;4059;40G4;5541,799;1424,8;49;30;1,78;116,5;6,3;;0,7680;3,38;8;280;2;Total length TL;;;
turbot;1999-03-09;1999;1;3;SEPI.1999.221;Locked;78;221;C;RACKAPUTT;0;0;9;;25;4059;40G4;5541,799;1424,8;49;30;1,78;116,5;6,3;;0,7680;3,38;8;300;2;Total length TL;;;
turbot;1999-03-09;1999;1;3;SEPI.1999.222;Locked;79;222;C;8 E SKILLINGE;0;0;9;;25;3959;39G4;5527,5;1428,599;56;30;1,68;123;5,6;;0,7650;2,51;4;300;2;Total length TL;;;
turbot;1999-03-09;1999;1;3;SEPI.1999.222;Locked;79;222;C;8 E SKILLINGE;0;0;9;;25;3959;39G4;5527,5;1428,599;56;30;1,68;123;5,6;;0,7650;2,51;4;330;2;Total length TL;;;
turbot;1999-03-09;1999;1;3;SEPI.1999.223;Locked;80;223;C;8 E SKILLINGE;0;0;9;;25;3959;39G4;5527,5;1428,3;60;30;1,67;107,7;4,3;;0,6660;1,94;4;300;4;Total length TL;;;
turbot;1999-03-09;1999;1;3;SEPI.1999.224;Locked;81;224;C;S 2;0;0;9;;25;3959;39G4;5527,299;1440,199;72;30;1,74;112;4,6;;0,7220;,988;2;300;2;Total length TL;;;
turbot;1999-03-09;1999;1;3;SEPI.1999.225;Locked;82;225;C;S 2;;;;;25;3959;39G4;5527,299;1441,5;72;30;1,78;;;;;;;;;;;;
turbot;1999-03-10;1999;1;3;SEPI.1999.226;Locked;83;226;C;10 S HOLGERS STEN;;;;;25;4061;40G6;5531,299;1618,8;76;30;1,67;;;;;;;;;;;;
turbot;1999-03-10;1999;1;3;SEPI.1999.227;Locked;84;227;C;10 S HOLGERS STEN;;;;;25;4061;40G6;5531,399;1618,9;75;30;1,76;;;;;;;;;;;;
turbot;1999-03-10;1999;1;3;SEPI.1999.228;Locked;85;228;C;4 SW HOLGERS STEN;;;;;25;4061;40G6;5534,7;1624,699;71;30;1,74;;;;;;;;;;;;
turbot;1999-03-10;1999;1;3;SEPI.1999.229;Locked;86;229;C;4 SW HOLGERS STEN;;;;;25;4061;40G6;5534,5;1625;71;30;1,74;;;;;;;;;;;;
turbot;1999-03-10;1999;1;3;SEPI.1999.230;Locked;87;230;C;MIDSJÖHÅLET;;;;;25;4062;40G7;5556,1;1703,8;47;30;1,74;;;;;;;;;;;;
turbot;1999-03-10;1999;1;3;SEPI.1999.231;Locked;88;231;C;MIDSJÖHÅLET;;;;;25;4062;40G7;5556,1;1703,4;47;30;1,74;;;;;;;;;;;;
turbot;1999-03-11;1999;1;3;SEPI.1999.232;Locked;89;232;C;KLIPPEBANK (SW UTKLIPPAN);0;0;9;;25;4060;40G5;5549,899;1531,199;41;30;1,76;107;4,4;;0,6980;5,58;8;230;2;Total length TL;;;
turbot;1999-03-11;1999;1;3;SEPI.1999.232;Locked;89;232;C;KLIPPEBANK (SW UTKLIPPAN);0;0;9;;25;4060;40G5;5549,899;1531,199;41;30;1,76;107;4,4;;0,6980;5,58;8;320;2;Total length TL;;;
turbot;1999-03-11;1999;1;3;SEPI.1999.232;Locked;89;232;C;KLIPPEBANK (SW UTKLIPPAN);0;0;9;;25;4060;40G5;5549,899;1531,199;41;30;1,76;107;4,4;;0,6980;5,58;8;350;2;Total length TL;;;
turbot;1999-03-11;1999;1;3;SEPI.1999.232;Locked;89;232;C;KLIPPEBANK (SW UTKLIPPAN);0;0;9;;25;4060;40G5;5549,899;1531,199;41;30;1,76;107;4,4;;0,6980;5,58;8;380;2;Total length TL;;;
turbot;1999-03-11;1999;1;3;SEPI.1999.233;Locked;90;233;C;KLIPPEBANK (SW UTKLIPPAN);0;0;9;;25;4060;40G5;5550;1532,099;41;30;1,76;123;4,6;;0,8020;1,112;2;330;2;Total length TL;;;
turbot;1999-03-11;1999;1;3;SEPI.1999.234;Locked;91;234;C;KLIPPEBANK (SW UTKLIPPAN);0;0;9;;25;4060;40G5;5550,5;1533,8;41;30;1,81;129;3,4;;0,8650;2,26;2;370;2;Total length TL;;;
turbot;1999-03-11;1999;1;3;SEPI.1999.235;Locked;92;235;C;KLIPPEBANK (SW UTKLIPPAN);;;;;25;4060;40G5;5550,7;1534;41;30;1,81;;;;;;;;;;;;
turbot;1999-03-11;1999;1;3;SEPI.1999.236;Locked;93;236;C;ARGOS TRACK;;;;;25;4061;40G6;5552,2;1601,9;56;30;1,74;;;;;;;;;;;;
turbot;1999-03-11;1999;1;3;SEPI.1999.237;Locked;94;237;C;ARGOS TRACK;0;0;9;;25;4061;40G6;5552,1;1601,699;56;30;1,84;107;4,5;;0,7290;1,604;2;340;2;Total length TL;;;
turbot;1999-03-12;1999;1;3;SEPI.1999.238;Locked;95;238;C;INRE U 10;;;;;25;4060;40G5;5547,799;1557,5;62;30;1,73;;;;;;;;;;;;
turbot;1999-03-12;1999;1;3;SEPI.1999.239;Locked;96;239;C;INRE U 10;;;;;25;4060;40G5;5547,799;1557,9;62;30;1,82;;;;;;;;;;;;
turbot;1999-03-15;1999;1;3;SEPI.1999.240;Locked;97;240;V;13 E NEXÖ;;;;;25;3960;39G5;5504,77;1531,699;77;30;1,77;;;;;;;;;;;;240
turbot;1999-03-15;1999;1;3;SEPI.1999.241;Locked;98;241;V;34 E NEXÖ;;;;;25;3961;39G6;5505,299;1611,16;84;30;1,79;;;;;;;;;;;;241
turbot;1999-03-15;1999;1;3;SEPI.1999.242;Locked;99;242;V;RÖVHULLET;;;;;25;3961;39G6;5517,06;1655,13;76;30;1,76;;;;;;;;;;;;242
turbot;1999-03-16;1999;1;3;SEPI.1999.244;Locked;100;244;V;5 NNW HANS-OLOF VRAKET;;;;;26;4064;40G9;5548,58;1900,16;87;30;1,74;;;;;;;;;;;;244
turbot;1999-03-16;1999;1;3;SEPI.1999.245;Locked;101;245;V;20 S HOBURGS BANK;;;;;26;4163;41G8;5614;1826,68;74;30;1,75;;;;;;;;;;;;245
turbot;1999-03-16;1999;1;3;SEPI.1999.246;Locked;102;246;V;14 S HOBURGS BANK;;;;;26;4163;41G8;5620,25;1828,599;54;30;1,68;;;;;;;;;;;;
turbot;1999-03-16;1999;1;3;SEPI.1999.247;Locked;103;247;V;8 S HOBURGS BANK;;;;;26;4163;41G8;5627,37;1840,02;77;30;1,78;;;;;;;;;;;;247
turbot;1999-03-16;1999;1;3;SEPI.1999.248;Locked;104;248;C;8 S HOBURGS BANK;;;;;26;4163;41G8;5627,47;1840,31;78;30;1,75;;;;;;;;;;;;
turbot;1999-03-17;1999;1;3;SEPI.1999.250;Locked;105;250;V;12 WNW VENTSPILS;0;0;9;;282;4466;44H1;5730,43;2113,179;71;30;1,72;158;2,5;;1,0070;1,912;4;250;2;Total length TL;;;250
turbot;1999-03-17;1999;1;3;SEPI.1999.250;Locked;105;250;V;12 WNW VENTSPILS;0;0;9;;282;4466;44H1;5730,43;2113,179;71;30;1,72;158;2,5;;1,0070;1,912;4;310;2;Total length TL;;;250
turbot;1999-03-17;1999;1;3;SEPI.1999.251;Locked;106;251;V;13 SW VENTSPILS;0;0;9;;282;4366;43H1;5717,629;2102,379;64;30;1,7;143;3,4;;0,9000;5,64;4;310;2;Total length TL;;;251
turbot;1999-03-17;1999;1;3;SEPI.1999.251;Locked;106;251;V;13 SW VENTSPILS;0;0;9;;282;4366;43H1;5717,629;2102,379;64;30;1,7;143;3,4;;0,9000;5,64;4;390;2;Total length TL;;;251
turbot;1999-03-17;1999;1;3;SEPI.1999.252;Locked;107;252;V;25 W VENTSPILS;;;;;282;4365;43H0;5714,529;2044,39;72;30;1,7;;;;;;;;;;;;
turbot;1999-03-17;1999;1;3;SEPI.1999.253;Locked;108;253;I;35 WSW VENTSPILS;;;;;282;4365;43H0;5713,12;2036,26;104;30;1,78;;;;;;;;;;;;253
turbot;1999-03-18;1999;1;3;SEPI.1999.256;Locked;109;256;V;8 SE FÅRÖ;;;;;282;4464;44G9;5749,14;1932,04;80;30;1,74;;;;;;;;;;;;256
turbot;1999-03-18;1999;1;3;SEPI.1999.257;Locked;110;257;V;6,5 SE FÅRÖ;;;;;282;4464;44G9;5751,93;1929,119;67;30;1,7;;;;;;;;;;;;
turbot;1999-03-18;1999;1;3;SEPI.1999.258;Locked;111;258;V;5 SE FÅRÖ;0;0;9;;282;4464;44G9;5753,919;1926,05;48;30;1,83;131;3,7;;0,8880;,816;2;270;2;Total length TL;;;
turbot;1999-03-18;1999;1;3;SEPI.1999.259;Locked;112;259;V;8 SE OSTERGARN;;;;;282;4364;43G9;5721,669;1910,17;82;30;1,78;;;;;;;;;;;;259
turbot;1999-03-18;1999;1;3;SEPI.1999.260;Locked;113;260;C;8 SE OSTERGARN;;;;;282;4364;43G9;5721,35;1909,589;80;30;1,84;;;;;;;;;;;;
turbot;1999-03-19;1999;1;3;SEPI.1999.261;Locked;114;261;V;12 SE NÄR;;;;;282;4363;43G8;5705,08;1854,14;88;30;1,86;;;;;;;;;;;;261
turbot;1999-03-19;1999;1;3;SEPI.1999.262;Locked;115;262;V;10 SE NÄR;0;0;9;;282;4363;43G8;5703,049;1849,8;67;30;1,88;150;3;;1,0450;,868;0;;;Total length TL;;;
turbot;1999-03-19;1999;1;3;SEPI.1999.263;Locked;116;263;V;5 SE NÄR;0;0;9;;282;4363;43G8;5710,54;1851,64;48;30;1,7;136;3,5;;0,8560;3,04;6;230;2;Total length TL;;;
turbot;1999-03-19;1999;1;3;SEPI.1999.263;Locked;116;263;V;5 SE NÄR;0;0;9;;282;4363;43G8;5710,54;1851,64;48;30;1,7;136;3,5;;0,8560;3,04;6;310;4;Total length TL;;;
turbot;1999-03-22;1999;1;3;SEPI.1999.267;Locked;117;267;V;8 NW HOBURG;;;;;27;4362;43G7;5700,85;1757,38;68;30;1,8;;;;;;;;;;;;
turbot;1999-03-22;1999;1;3;SEPI.1999.268;Locked;118;268;V;10 E KÅREHAMN;;;;;27;4262;42G7;5657,089;1710,79;76;30;1,73;;;;;;;;;;;;268
turbot;1999-03-22;1999;1;3;SEPI.1999.269;Locked;119;269;V;8 ESE HÖGBY FYR;;;;;27;4362;43G7;5707,08;1717,29;75;30;1,72;;;;;;;;;;;;269
turbot;1999-03-23;1999;1;3;SEPI.1999.270;Locked;120;270;I;5 SSE KNOLLS GRUND;;;;;27;4362;43G7;5727,49;1732,8;75;31;1,81;;;;;;;;;;;;270
turbot;1999-03-23;1999;1;3;SEPI.1999.271;Locked;121;271;V;5 SSE KNOLLS GRUND;;;;;27;4362;43G7;5728,509;1733,4;76;30;1,8;;;;;;;;;;;;
turbot;1999-03-23;1999;1;3;SEPI.1999.272;Locked;122;272;V;3 SW ÖLANDS NORRA GRUND;;;;;27;4362;43G7;5727,12;1706,04;70;30;1,71;;;;;;;;;;;;272
turbot;1999-03-23;1999;1;3;SEPI.1999.273;Locked;123;273;V;5 N BYXELKROK(SW-DRAGET);;;;;27;4362;43G7;5725,109;1701,339;57;30;1,76;;;;;;;;;;;;
