Fartyg;drag;datum;år;mån;årstid;tråltid;sattlat;sattlong;X;Y;Positionsbestämning;område;fångstplats;fiskeområden;bottendjup;tråldjup;check;djupintervall;varp;tråltyp;type;redskap;redskapstyp;satt.kl;halat.kl;bottentyp;distans;halat.lat;halat.long;id;ruta;anm;Hour;IDX_SSB;Field;LATDD;LONGDD;Depth;Size.final..m.;Year;Size.final..foot.;Horizontal.opening..m.;Fishing line (foot);Swep both side (after formula) (meter);Swep.both.side..after.formula...foot.;Swep.both.side..foot.;Swept.area;RSA;comments;speed;RS
Eystrasalt;24;1962-10-18;1962;10;2;30;6140;1750;6840732.907;1607241.272;Uppmätt;?;Väst Sylen;NA;70;70;TRUE;31-90;400;Silltrål. Dimension: 48 fot. Maskstorlek: 13,5mm. Svep: 35 m.;dem;Fisktrål;Fisktrål;06.30;07.00;Jämn och fin botten;;;;1962 Eystrasalt X:4;?;;0.5;Eystrasalt,1962,24;,;61.667;17.833;70;42.06757838;1962;138.0169894;9.802368;48;32.26521038;105.8569894;409;0.234737087;1.93;Silltrål. Dimension: 48 fot. Maskstorlek: 13,5 mm. Svep: 35 f.;2.7;1.11
Eystrasalt;19;1962-11-06;1962;11;2;20;5856;1842;6538159.644;1666470.185;Uppmätt;27;;NA;72;72;TRUE;31-90;350;Silltrål. Dimension: 60 fot. Maskstorlek: skarpsillstrut. Svep: 30 m.;dem;Fisktrål;Fisktrål;14.08;14.28;Lera;;;;1962 Eystrasalt B 8;4663;;0.333333333;Eystrasalt,1962,19;,;58.933;18.7;72;39.94266378;1962;131.0454848;12.25296;60;27.68970378;90.84548483;351;0.222880064;2.04;new;2.7;1.11
Skagerak;143;1962-11-07;1962;11;2;60;5458.5;1316;6096772.304;1337288.857;Uppmätt;24;SSE Trelleborg, Y 15;NA;48;;FALSE;;200;Fisktrål, 70 fots, sksillstrut, svep 90m;dem;;;1105;1205;lera-sand;2.8;5455.8;1317;1962Skagerak143;3858;;1;Skagerak,1962,143;,;54.975;13.267;48;60.91795456;1962;199.8620557;14.29512;70;46.62283456;152.9620557;591;0.339922186;1.34;ok;2.8;1.07
Skagerak;144;1962-11-07;1962;11;2;60;5453.8;1318.5;6087959.739;1339644.238;Uppmätt;24;SSE Trelleborg, Y 15;NA;48;;FALSE;;200;Fisktrål, 70 fots, sksillstrut, svep 90m;dem;;;1305;1405;lera-sand;3;5456.5;1316;1962Skagerak144;3858;;1;Skagerak,1962,144;,;54.897;13.308;48;60.91795456;1962;199.8620557;14.29512;70;46.62283456;152.9620557;591;0.339922186;1.34;ok;3.0;1.00
Skagerak;145;1962-11-07;1962;11;2;60;5454.2;1322;6088569.508;1343411.059;Uppmätt;24;SSE Trelleborg, Y 15;NA;48;;FALSE;;200;Fisktrål, 70 fots, sksillstrut, svep 90m;dem;;;1515;1615;lera-sand;3.1;5453.5;1327.5;1962Skagerak145;3858;;1;Skagerak,1962,145;,;54.903;13.367;48;60.91795456;1962;199.8620557;14.29512;70;46.62283456;152.9620557;591;0.339922186;1.34;ok;3.1;0.97
Skagerak;151;1962-11-12;1962;11;2;60;5513;1340.5;6122792.706;1364246.982;Uppmätt;24;S Abbeskås, Y 17;NA;43;;FALSE;;200;Fisktrål, 70 fots, sksillstrut, svep 90m;dem;;;1455;1555;lera-sand;3;5513;1335.5;1962Skagerak151;3958;;1;Skagerak,1962,151;,;55.217;13.675;43;60.91795456;1962;199.8620557;14.29512;70;46.62283456;152.9620557;591;0.339922186;1.34;ok;3.0;1.00
Eystrasalt;20;1962-11-14;1962;11;2;28;5958;1902;6654051.989;1680069.396;Uppmätt;29;NV Simpnäs;NA;100;100;TRUE;>90;400;Silltrål. Dimension: 48 fot. Maskstorlek: 13,5mm. Svep: 35 famn.;dem;Fisktrål;Fisktrål;09.57;10.25;Lera;;;;1962 Eystrasalt B 9;4864;;0.466666667;Eystrasalt,1962,20;,;59.967;19.033;100;42.06757838;1962;138.0169894;9.802368;48;32.26521038;105.8569894;409;0.234737087;1.93;Silltrål. Dimension: 48 fot. Maskstorlek: 13,5 mm. Svep: 35 f.;2.7;1.11
Eystrasalt;14;1962-11-16;1962;11;2;20;5955;1907;6648716.502;1684998.167;Uppmätt;29;Ost Arholma;NA;125;125;TRUE;>90;600;Silltrål. Dimension: 48 fot. Maskstorlek: 13,5mm. Svep: 35 famn.;dem;Fisktrål;Fisktrål;12.30;12.50;Lera;;;;1962 Eystrasalt B 10;4864;INGEN FÅNGST;0.333333333;Eystrasalt,1962,14;,;59.917;19.117;125;42.06757838;1962;138.0169894;9.802368;48;32.26521038;105.8569894;409;0.234737087;1.93;Silltrål. Dimension: 48 fot. Maskstorlek: 13,5 mm. Svep: 35 f.;2.7;1.11
Eystrasalt;15;1962-11-29;1962;11;2;12;5942;1912;6624837.541;1690890.633;Uppmätt;29;Öster Sundskär;NA;50;50;TRUE;31-90;200;Silltrål. Dimension: 48 fot. Maskstorlek: 13,5mm. Svep: 35 famn.;dem;Fisktrål;Fisktrål;11.24;11.36;Lera;;;;1962 Eystrasalt B 11;4864;"Ofullständigt mätt simpa- och norsfångst. Notering för nors: ""247 st. längd 13-20 cm.""";0.2;Eystrasalt,1962,15;,;59.7;19.2;50;42.06757838;1962;138.0169894;9.802368;48;32.26521038;105.8569894;409;0.234737087;1.93;Silltrål. Dimension: 48 fot. Maskstorlek: 13,5 mm. Svep: 35 f.;2.7;1.11
Eystrasalt;16;1962-12-04;1962;12;2;30;5943.3;1945.8;6629004.425;1722428.864;Uppmätt;29;Syd Flötjan;NA;90;90;TRUE;31-90;400;Silltrål. Dimension: 48 fot. Maskstorlek: 13,5mm. Svep: 35 famn.;dem;Fisktrål;Fisktrål;14.00;14.30;Lera;;;;1962 Eystrasalt B 12;4864;Ofullständigt mätt fångst;0.5;Eystrasalt,1962,16;,;59.722;19.763;90;42.06757838;1962;138.0169894;9.802368;48;32.26521038;105.8569894;409;0.234737087;1.93;Silltrål. Dimension: 48 fot. Maskstorlek: 13,5 mm. Svep: 35 f.;2.7;1.11
Skagerak;1;1963-01-18;1963;1;1;30;5832.8;1916;6496679.152;1701297.857;Uppmätt;29;N Gotska Sandön;NA;73;;FALSE;;300;silltrål svesia, ssillstrut;dem;;;1350;1420;;1.2;5831.5;1915.2;1963Skagerak1;4664;;0.5;Skagerak,1963,1;,;58.547;19.267;73;60.91795456;1963;199.8620557;14.29512;70;46.62283456;152.9620557;591;0.339922186;1.34;fisktrål 70 fot, skarpsillstrut, 90 m svep;2.4;1.25
Skagerak;2;1963-01-18;1963;1;1;35;5832.5;1916;6496122.743;1701326.541;Uppmätt;29;N Gotska Sandön;NA;73;;FALSE;;300;silltrål svesia, ssillstrut;dem;;;1535;1610;;1.2;5831.5;1915.2;1963Skagerak2;4664;;0.583333333;Skagerak,1963,2;,;58.542;19.267;73;60.91795456;1963;199.8620557;14.29512;70;46.62283456;152.9620557;591;0.339922186;1.34;fisktrål 70 fot, skarpsillstrut, 90 m svep;2.1;1.46
Skagerak;3;1963-01-22;1963;1;1;60;5546;1612;6182011.921;1524584.592;Uppmätt;25E;SO Utklippan;NA;65;;FALSE;;300;Fisktrål 70 fot, skarpsillstrut;dem;;;730;830;;2.2;5546.5;1616;1963Skagerak3;4061;;1;Skagerak,1963,3;,;55.767;16.2;65;60.91795456;1963;199.8620557;14.29512;70;46.62283456;152.9620557;591;0.339922186;1.34;fisktrål 70 fot, skarpsillstrut, 90 m svep;2.2;1.36
Skagerak;4;1963-01-22;1963;1;1;60;5546.5;1616;6182965.279;1528762.443;Uppmätt;25E;SO Utklippan;NA;65;;FALSE;;300;Fisktrål 70 fot, skarpsillstrut;dem;;;930;1030;;;5546;1611.1;1963Skagerak4;4061;;1;Skagerak,1963,4;,;55.775;16.267;65;60.91795456;1963;199.8620557;14.29512;70;46.62283456;152.9620557;591;0.339922186;1.34;fisktrål 70 fot, skarpsillstrut, 90 m svep;2.8;1.07
Skagerak;5;1963-01-23;1963;1;1;60;5450.5;1520;6079078.364;1469490.637;Uppmätt;25S;SE Nexö, N 1;NA;70;;FALSE;;300;fisktrål 70 fot, skarpsillstrut, 90 m svep;dem;;;1630;1730;;1.8;5451;1517;1963Skagerak5;3860;;1;Skagerak,1963,5;,;54.842;15.333;70;60.91795456;1963;199.8620557;14.29512;70;46.62283456;152.9620557;591;0.339922186;1.34;ok;1.8;1.67
Skagerak;10;1963-01-25;1963;1;1;60;5453.8;1330;6087537.537;1351936.108;Uppmätt;24;SSE Trelleborg, Y 15;NA;48;;FALSE;;200;fisktrål 70 fot, skarpsillstrut, 90 m svep;dem;;;10.55;11.55;;2.7;5454;1325.2;1963Skagerak10;3858;;1;Skagerak,1963,10;,;54.897;13.5;48;60.91795456;1963;199.8620557;14.29512;70;46.62283456;152.9620557;591;0.339922186;1.34;ok;2.7;1.11
Skagerak;11;1963-01-25;1963;1;1;60;5513;1334.6;6122988.531;1357990.533;Uppmätt;24;S Abbekås, Y 17;NA;45;;FALSE;;200;fisktrål 70 fot, skarpsillstrut, 90 m svep;dem;;;14.3;15.3;;2.2;5513;1338.5;1963Skagerak11;3958;;1;Skagerak,1963,11;,;55.217;13.577;45;60.91795456;1963;199.8620557;14.29512;70;46.62283456;152.9620557;591;0.339922186;1.34;ok;2.2;1.36
Skagerak;9;1963-01-25;1963;1;1;60;5500;1404.7;6097967.904;1389313.042;Uppmätt;24;W Rönne, Y18;NA;48;;FALSE;;200;fisktrål 70 fot, skarpsillstrut, 90 m svep;dem;;;725;825;;2.5;5500.8;1401;1963Skagerak9;3959;;1;Skagerak,1963,9;,;55;14.078;48;60.91795456;1963;199.8620557;14.29512;70;46.62283456;152.9620557;591;0.339922186;1.34;ok;2.5;1.20
Thetis;22;1963-03-29;1963;3;1;120;5545.8;1602.2;6181594.978;1514334.998;Uppmätt;25E;SO Utklippan, U 10;NA;67;;FALSE;;350;70 fots fisktrål;dem;;;915;1115;;6.6;;;1963Thetis22;4061;;2;Thetis,1963,22;,;55.763;16.037;67;58.55131322;1963;192.0974843;14.29512;70;44.25619322;145.1974843;561;0.326716328;1.39;fisktrål, 70 fot, 48 famn svep, skarpsillstrut;3.3;0.91
Thetis;23;1963-03-29;1963;3;1;126;5545.2;1613.8;6180538.659;1526476.42;Uppmätt;25E;SO Utklippan;NA;66-67;;FALSE;66-67;350;70 fots fisktrål av terylene med bomullslyft;dem;;;1204;1410;;7;;;1963Thetis23;4061;;2.1;Thetis,1963,23;,;55.753;16.23;66.5;58.55131322;1963;192.0974843;14.29512;70;44.25619322;145.1974843;561;0.326716328;1.39;fisktrål, 70 fot, 48 famn svep, skarpsillstrut;3.3;0.90
Thetis;24;1963-03-29;1963;3;1;133;5546.2;1617;6182415.706;1529812.03;Uppmätt;25E;SO Utklippan;NA;66-64;;FALSE;66-64;350;70 fots fisktrål av terylene med bomullslyft;dem;;;1440;1653;;8;;;1963Thetis24;4061;;2.216666667;Thetis,1963,24;,;55.77;16.283;65;58.55131322;1963;192.0974843;14.29512;70;44.25619322;145.1974843;561;0.326716328;1.39;fisktrål, 70 fot, 48 famn svep, skarpsillstrut;3.6;0.83
Thetis;25;1963-04-01;1963;4;1;204;5549;1609;6187561.533;1521419.138;Uppmätt;25E;ESE Utklippan, U 10;NA;62-68;;FALSE;62-68;400;KA-trålen;dem;;;647;1011;;11;;;1963Thetis25;4061;;3.4;Thetis,1963,25;,;55.817;16.15;65;62.96011456;1963;206.5620557;16.33728;80;46.62283456;152.9620557;591;0.351317439;1.29;80 fots KA-trål 90m svep, maskstorlek c. 100 mm med ys 397 mask;3.2;0.93
Thetis;26;1963-04-01;1963;4;1;177;5543;1622.6;6176522.619;1535717.766;Uppmätt;25E;ESE Utklippan, U 10;NA;68-72;;FALSE;68-72;400;KA-trålen;dem;;;1153;1450;;9.8;;;1963Thetis26;4061;;2.95;Thetis,1963,26;,;55.717;16.377;70;62.96011456;1963;206.5620557;16.33728;80;46.62283456;152.9620557;591;0.351317439;1.29;80 fots KA-trål 90m svep, maskstorlek c. 100 mm med ys 397 mask;3.3;0.90
Thetis;27;1963-04-01;1963;4;1;168;5542.1;1605.8;6174744.071;1518129.488;Uppmätt;25E;SE Utklippan, U 10;NA;72-66;;FALSE;66-78;400;KA-trålen;dem;;;1517;1805;;9.5;;;1963Thetis27;4061;;2.8;Thetis,1963,27;,;55.702;16.097;69;62.96011456;1963;206.5620557;16.33728;80;46.62283456;152.9620557;591;0.351317439;1.29;80 fots KA-trål 90m svep, maskstorlek c. 100 mm med ys 397 mask;3.4;0.88
Thetis;28;1963-04-02;1963;4;1;156;5545.3;1553;6180646.205;1504711.926;Uppmätt;25C;SE Utklippan, U 10;NA;67-72;;FALSE;67-72;400;KA-trålen;dem;;;616;852;;9.5;;;1963Thetis28;4060;;2.6;Thetis,1963,28;,;55.755;15.883;69.5;62.96011456;1963;206.5620557;16.33728;80;46.62283456;152.9620557;591;0.351317439;1.29;80 fots KA-trål 90m svep, maskstorlek c. 100 mm med ys 397 mask;3.7;0.82
Thetis;29;1963-04-02;1963;4;1;185;5541.7;1556.5;6173972.287;1508386.893;Uppmätt;25C;SE Utklippan, U 10;NA;72-62;;FALSE;62-72;400;KA-trålen;dem;;;930;1235;;10;;;1963Thetis29;4060;;3.083333333;Thetis,1963,29;,;55.695;15.942;67;62.96011456;1963;206.5620557;16.33728;80;46.62283456;152.9620557;591;0.351317439;1.29;80 fots KA-trål 90m svep, maskstorlek c. 100 mm med ys 397 mask;3.2;0.92
Thetis;30;1963-04-02;1963;4;1;169;5550;1605;6189398.347;1517233.118;Uppmätt;25E;SE Utklippan, U 10;NA;62-59;;FALSE;62-59;400;KA-trålen;dem;;;1336;1625;;8.8;;;1963Thetis30;4061;;2.816666667;Thetis,1963,30;,;55.833;16.083;60.5;62.96011456;1963;206.5620557;16.33728;80;46.62283456;152.9620557;591;0.351317439;1.29;80 fots KA-trål 90m svep, maskstorlek c. 100 mm med ys 397 mask;3.1;0.96
Thetis;31;1963-04-03;1963;4;1;22;5557.9;1524.7;6204093.21;1475235.092;Uppmätt;25C;S Hasslö, Torpet;NA;48-49;;FALSE;48-49;300;KA-trålen;dem;;;1403;1425;;1.5;;;1963Thetis31;4060;;0.366666667;Thetis,1963,31;,;55.965;15.412;48.5;62.96011456;1963;206.5620557;16.33728;80;46.62283456;152.9620557;591;0.351317439;1.29;80 fots KA-trål 90m svep, maskstorlek c. 100 mm med ys 397 mask;4.1;0.73
Thetis;32;1963-04-04;1963;4;1;185;5549.4;1623.2;6188402.225;1536247.052;Uppmätt;25E;ESE Utklippan, U 10;NA;52-58;;FALSE;52-58;400;KA-trålen;dem;;;527;832;;11;;;1963Thetis32;4061;;3.083333333;Thetis,1963,32;,;55.823;16.387;55;62.96011456;1963;206.5620557;16.33728;80;46.62283456;152.9620557;591;0.351317439;1.29;80 fots KA-trål 90m svep, maskstorlek c. 100 mm med ys 397 mask;3.6;0.84
Thetis;33;1963-04-04;1963;4;1;210;5547.5;1636.9;6185020.149;1550597.232;Uppmätt;25E;ESE Utklippan, U 10;NA;58-63;;FALSE;58-63;400;KA-trålen;dem;;;922;1252;;9;;;1963Thetis33;4061;;3.5;Thetis,1963,33;,;55.792;16.615;60.5;62.96011456;1963;206.5620557;16.33728;80;46.62283456;152.9620557;591;0.351317439;1.29;80 fots KA-trål 90m svep, maskstorlek c. 100 mm med ys 397 mask;2.6;1.17
Thetis;34;1963-04-04;1963;4;1;180;5542.2;1640.3;6175229.754;1554273.729;Uppmätt;25E;ESE Utklippan, U 10;NA;62-64;;FALSE;62-64;400;KA-trålen;dem;;;1351;1651;;9.5;;;1963Thetis34;4061;;3;Thetis,1963,34;,;55.703;16.672;63;62.96011456;1963;206.5620557;16.33728;80;46.62283456;152.9620557;591;0.351317439;1.29;80 fots KA-trål 90m svep, maskstorlek c. 100 mm med ys 397 mask;3.2;0.95
Thetis;35;1963-04-05;1963;4;1;192;5544;1637;6178527.673;1550777.51;Uppmätt;25E;SE Utklippan, U 10;NA;61-70;;FALSE;61-70;400;KA-trålen;dem;;;525;837;;10.3;;;1963Thetis35;4061;;3.2;Thetis,1963,35;,;55.733;16.617;65.5;62.96011456;1963;206.5620557;16.33728;80;46.62283456;152.9620557;591;0.351317439;1.29;80 fots KA-trål 90m svep, maskstorlek c. 100 mm med ys 397 mask;3.2;0.93
Thetis;36;1963-04-05;1963;4;1;194;5542.2;1620;6175016.857;1533005.95;Uppmätt;25E;ESE Utklippan, U 10;NA;70-64;;FALSE;64-70;400;KA-trålen;dem;;;911;1225;;10.8;;;1963Thetis36;4061;;3.233333333;Thetis,1963,36;,;55.703;16.333;67;62.96011456;1963;206.5620557;16.33728;80;46.62283456;152.9620557;591;0.351317439;1.29;80 fots KA-trål 90m svep, maskstorlek c. 100 mm med ys 397 mask;3.3;0.90
Thetis;37;1963-04-05;1963;4;1;158;5542.2;1620;6175016.857;1533005.95;Uppmätt;25E;SE Utklippan, U 10;NA;64-59;;FALSE;59-64;400;KA-trålen;dem;;;1300;1538;;7.5;;;1963Thetis37;4061;;2.633333333;Thetis,1963,37;,;55.703;16.333;61.5;62.96011456;1963;206.5620557;16.33728;80;46.62283456;152.9620557;591;0.351317439;1.29;80 fots KA-trål 90m svep, maskstorlek c. 100 mm med ys 397 mask;2.8;1.05
Thetis;38;1963-04-08;1963;4;1;151;5528.7;1617;6149947.187;1530034.225;Uppmätt;25E;E Christiansö;NA;75;;FALSE;;450;KA-trålen;dem;;;604;835;;7.5;;;1963Thetis38;3961;;2.516666667;Thetis,1963,38;,;55.478;16.283;75;62.96011456;1963;206.5620557;16.33728;80;46.62283456;152.9620557;591;0.351317439;1.29;80 fots KA-trål 90m svep, maskstorlek c. 100 mm med ys 397 mask;3.0;1.01
Thetis;39;1963-04-08;1963;4;1;168;5521.7;1616;6136953.128;1529066.071;Uppmätt;25E;E Christiansö;NA;75-78-80-82;;FALSE;75-82;450;KA-trålen;dem;;;922;1210;;8;;;1963Thetis39;3961;;2.8;Thetis,1963,39;,;55.362;16.267;78.5;62.96011456;1963;206.5620557;16.33728;80;46.62283456;152.9620557;591;0.351317439;1.29;80 fots KA-trål 90m svep, maskstorlek c. 100 mm med ys 397 mask;2.9;1.05
Thetis;40;1963-04-08;1963;4;1;181;5520;1612.7;6133777.595;1525596.853;Uppmätt;25E;E Christiansö;NA;82-72;;FALSE;72-82;450;KA-trålen;dem;;;1259;1600;;9.5;;;1963Thetis40;3961;;3.016666667;Thetis,1963,40;,;55.333;16.212;77;62.96011456;1963;206.5620557;16.33728;80;46.62283456;152.9620557;591;0.351317439;1.29;80 fots KA-trål 90m svep, maskstorlek c. 100 mm med ys 397 mask;3.1;0.95
Thetis;41;1963-04-09;1963;4;1;174;5521.4;1613.2;6136378.06;1526110.284;Uppmätt;25E;E Christiansö;NA;78-77;;FALSE;77-78;450;KA-trålen;dem;;;525;819;;9;;;1963Thetis41;3961;;2.9;Thetis,1963,41;,;55.357;16.22;77.5;62.96011456;1963;206.5620557;16.33728;80;46.62283456;152.9620557;591;0.351317439;1.29;80 fots KA-trål 90m svep, maskstorlek c. 100 mm med ys 397 mask;3.1;0.97
Thetis;42;1963-04-09;1963;4;1;155;5528.3;1615.1;6149191.845;1528036.923;Uppmätt;25E;ENE Christiansö;NA;78;;FALSE;;450;KA-trålen;dem;;;1005;1240;;8;;;1963Thetis42;3961;;2.583333333;Thetis,1963,42;,;55.472;16.252;78;62.96011456;1963;206.5620557;16.33728;80;46.62283456;152.9620557;591;0.351317439;1.29;80 fots KA-trål 90m svep, maskstorlek c. 100 mm med ys 397 mask;3.1;0.97
Thetis;43;1963-04-09;1963;4;1;169;5534;1618.8;6159793.698;1531859.429;Uppmätt;25E;ENE Christiansö;NA;78-77;;FALSE;77-78;450;fisktrål, 80 fot, 48 famn svep, trålen försedd med trattar o ru…;dem;;;1317;1606;;;;;1963Thetis43;3961;;2.816666667;Thetis,1963,43;,;55.567;16.313;77.5;60.59347322;1963;198.7974843;16.33728;80;44.25619322;145.1974843;561;0.338111581;1.34;new;3.2;0.94
Thetis;48;1963-04-22;1963;4;1;120;5449.7;1521;6077587.15;1470551.554;Uppmätt;25S;SE Dueodde, N 1;NA;72-75;;FALSE;72-75;400;fisktrål, 70 fot, 48 famn svep, skarpsillstrut;dem;;;1020;1223;lera;;;;1963Thetis48;3860;;2;Thetis,1963,48;,;54.828;15.35;73.5;58.55131322;1963;192.0974843;14.29512;70;44.25619322;145.1974843;561;0.326716328;1.39;ok;3.2;0.94
Thetis;50;1963-04-25;1963;4;1;140;5500.6;1402.1;6099150.276;1386568.972;Uppmätt;24;W Rönne, Y 18;NA;48-49;;FALSE;48-49;300;fisktrål, 70 fot, 48 famn svep, skarpsillstrut;dem;;;1052;1212;lera-sand;;;;1963Thetis50;3959;;2.333333333;Thetis,1963,50;,;55.01;14.035;48.5;58.55131322;1963;192.0974843;14.29512;70;44.25619322;145.1974843;561;0.326716328;1.39;ok;3.2;0.94
Thetis;51;1963-04-25;1963;4;1;120;5501.3;1554.2;6099014.796;1506078.972;Uppmätt;25C;W Rönne, Y 18;NA;49-46;;FALSE;46-49;300;fisktrål, 70 fot, 48 famn svep, skarpsillstrut;dem;;;1238;1438;lera-sand;;;;1963Thetis51;3960;;2;Thetis,1963,51;,;55.022;15.903;47.5;58.55131322;1963;192.0974843;14.29512;70;44.25619322;145.1974843;561;0.326716328;1.39;ok;3.2;0.94
Thetis;56;1963-04-29;1963;4;1;82;5529.4;1613.1;6151219.749;1525917.127;Uppmätt;25E;SSE Utklippan;NA;76-72;;FALSE;72-76;450;fisktrål, 70 fot, 48 famn svep, skarpsillstrut;dem;;;154;1702;lera ;4.5;;;1963Thetis56;3961;;1.366666667;Thetis,1963,56;,;55.49;16.218;74;58.55131322;1963;192.0974843;14.29512;70;44.25619322;145.1974843;561;0.326716328;1.39;ok;3.3;0.91
Thetis;57;1963-04-30;1963;4;1;120;5538.6;1612.1;6168282.734;1524767.072;Uppmätt;25E;SSE Utklippan;NA;70-69;;FALSE;69-70;400;KA-trål, fisktrål 80 fot, terylen+bomull ca 90 mm (100 mm);dem;;;633;833;lera ;6;;;1963Thetis57;4061;;2;Thetis,1963,57;,;55.643;16.202;69.5;62.96011456;1963;206.5620557;16.33728;80;46.62283456;152.9620557;591;0.351317439;1.29;80 fots KA-trål 90m svep, maskstorlek c. 100 mm med ys 397 mask;3.0;1.00
Thetis;58;1963-04-30;1963;4;1;120;5542.8;1609.5;6176060.68;1521999.574;Uppmätt;25E;SSE Utklippan;NA;69-66;;FALSE;66-69;400;KA-trål, fisktrål 80 fot, terylen+bomull ca 90 mm (100 mm ny) m. yttersäck;dem;;;910;1110;lera ;6.4;;;1963Thetis58;4061;;2;Thetis,1963,58;,;55.713;16.158;67.5;62.96011456;1963;206.5620557;16.33728;80;46.62283456;152.9620557;591;0.351317439;1.29;80 fots KA-trål 90m svep, maskstorlek c. 100 mm med ys 397 mask;3.2;0.94
Thetis;59;1963-05-02;1963;5;1;60;5549;1551;6187509.481;1502615.153;Uppmätt;25C;SE Utklippan;NA;60-63;;FALSE;60-63;400;KA-trål, fisktrål 80 fot, terylen+bomull ca 90 mm (100 mm ny) m. yttersäck;dem;;;1159;1300;lera ;2;;;1963Thetis59;4060;;1;Thetis,1963,59;,;55.817;15.85;61.5;62.96011456;1963;206.5620557;16.33728;80;46.62283456;152.9620557;591;0.351317439;1.29;80 fots KA-trål 90m svep, maskstorlek c. 100 mm med ys 397 mask;2.0;1.50
Eystrasalt;20;1963-05-15;1963;5;1;15;6037;1907;6726632.931;1681087.099;Uppmätt;?;Bottenhavet;NA;85;85;TRUE;31-90;400;Silltrål. Dimension: 50 fot. Maskstorlek: 25mm. Svep: 35 famn.;dem;Fisktrål;Fisktrål;13.15;13.30;Lera;;;;;?;Ofullständigt mätt sill- och simpafångst;0.25;Eystrasalt,1963,20;,;60.617;19.117;85;42.47601038;1963;139.3569894;10.2108;50;32.26521038;105.8569894;409;0.237016138;1.91;Silltrål. Dimension: 50 fot. Maskstorlek: i struten 13,5mm. Svep: 35 famn.;2.7;1.11
Eystrasalt;21;1963-05-16;1963;5;1;100;6049;1865;6748804.779;1678152.443;Uppmätt;?;Västra Banken;NA;60;60;TRUE;31-90;300;Bottentrål. Dimension: 50 fot. Maskstorlek: 13,5mm. Svep: 35 famn.;dem;Fisktrål;Fisktrål;10.15;11.55;Lera;;;;;?;Ofullständigt mätt fångst.;1.666666667;Eystrasalt,1963,21;,;60.817;19.083;60;42.47601038;1963;139.3569894;10.2108;50;32.26521038;105.8569894;409;0.237016138;1.91;Bottentrål. Dimension: 50 fot. Maskstorlek: Eys silltrål. Svep: 35 famn.;2.7;1.11
Eystrasalt;22;1963-05-22;1963;5;1;10;6041.5;1746;6732025.475;1606964.958;Uppmätt;?;Gävlebukten;NA;55;55;TRUE;31-90;200;Bottentrål. Dimension: 50 fot. Maskstorlek: 13,5mm. Svep: 35 famn.;dem;Fisktrål;Fisktrål;11.00;11.10;Lera;;;;;?;Ofullständigt mätt fångst.;0.166666667;Eystrasalt,1963,22;,;60.692;17.767;55;42.47601038;1963;139.3569894;10.2108;50;32.26521038;105.8569894;409;0.237016138;1.91;Bottentrål. Dimension: 50 fot. Maskstorlek: Eys silltrål. Svep: 35 famn.;2.7;1.11
Eystrasalt;19;1963-05-30;1963;5;1;90;5946.5;1955.8;6635508.905;1731424.896;Uppmätt;29;Lågskär;NA;200;200;TRUE;>90;500;Bottentrål. Dimension: 50 fot. Maskstorlek: 13,5mm. Svep: 35 famn.;dem;Fisktrål;Fisktrål;09.00;10.30;Lera;;;;;4864;Ofullständigt mätt sillfångst;1.5;Eystrasalt,1963,19;,;59.775;19.93;200;42.47601038;1963;139.3569894;10.2108;50;32.26521038;105.8569894;409;0.237016138;1.91;Bottentrål. Dimension: 50 fot. Maskstorlek: Eys silltrål. Svep: 35 famn.;2.7;1.11
Eystrasalt;23;1963-06-05;1963;6;1;40;5955;1920.4;6649361.907;1697478.869;Uppmätt;29;Ost Simpnäs;NA;90;90;TRUE;31-90;500;Bottentrål. Dimension: 50 fot. Maskstorlek: 13,5mm. Svep: 35 m.;dem;Fisktrål;Fisktrål;13.00;13.40;Lera;;;;;4864;Ofullständigt mätt fångst.;0.666666667;Eystrasalt,1963,23;,;59.917;19.34;90;42.47601038;1963;139.3569894;10.2108;50;32.26521038;105.8569894;409;0.237016138;1.91;Bottentrål. Dimension: 50 fot. Maskstorlek: Eys silltrål. Svep: 35 famn.;2.7;1.11
Eystrasalt;15;1963-07-19;1963;7;2;23;5919.2;2020.2;6586393.609;1757690.912;Uppmätt;29;Bogskär;NA;63;63;TRUE;31-90;300;Bottentrål. Dimension: 50 fot. Maskstorlek: i struten 13,5mm. Svep: 35 famn.;dem;Fisktrål;Fisktrål;07.02;07.25;Lera;;;;;4865;;0.383333333;Eystrasalt,1963,15;,;59.32;20.337;63;42.47601038;1963;139.3569894;10.2108;50;32.26521038;105.8569894;409;0.237016138;1.91;Bottentrål. Dimension: 50 fot. Maskstorlek: Eys silltrål. Svep: 35 famn.;2.7;1.11
Eystrasalt;16;1963-07-19;1963;7;2;16;5942.5;1932.3;6626787.274;1709867.658;Uppmätt;29;Syd Storgrundet;NA;80;80;TRUE;31-90;300;Bottentrål. Dimension: 50 fot. Maskstorlek: i struten 13,5mm. Svep: 35 famn.;dem;Fisktrål;Fisktrål;10.59;11.15;Lera-sand;1.5;;;;4864;;0.266666667;Eystrasalt,1963,16;,;59.708;19.538;80;42.47601038;1963;139.3569894;10.2108;50;32.26521038;105.8569894;409;0.237016138;1.91;Bottentrål. Dimension: 50 fot. Maskstorlek: Eys silltrål. Svep: 35 famn.;5.6;0.53
