"","RecordType","Quarter","Country","Ship","Gear","SweepLngt","GearExp","DoorType","StNo","HaulNo","Year","month","Day","TimeShot","Stratum","HaulDur","DayNight","ShootLat","ShootLong","HaulLat","HaulLong","StatRec","Depth","HaulVal","HydroStNo","StdSpecRecCode","BycSpecRecCode","DataType","Netopening","Rigging","Tickler","Distance","Warplngt","Warpdia","WarpDen","DoorSurface","DoorWgt","DoorSpread","WingSpread","Buoyancy","KiteDim","WgtGroundRope","TowDir","GroundSpeed","SpeedWater","SurCurDir","SurCurSpeed","BotCurDir","BotCurSpeed","WindDir","WindSpeed","SwellDir","SwellHeight","SurTemp","BotTemp","SurSal","BotSal","ThermoCline","ThClineDepth","haul.id"
"1491","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",1,24,1989,1,20,1000,-9,40,"D",55.6,20.3,55.6,20.3667,"40H0",70,"I",-9,1,1,"C",-9,-9,-9,-9,300,22,-9,3,580,-9,-9,-9,-9,-9,80,3,-9,-9,-9,-9,-9,270,10,-9,1.6,-9,3.7,-9,-9,-9,-9,"1989:1:LAT:ZBA:LBT:1:24"
"1492","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",1,25,1989,1,21,820,-9,40,"D",55.6167,20.5333,55.6,20.5833,"40H0",63,"V",-9,1,1,"C",-9,-9,-9,-9,300,22,-9,3,580,-9,-9,-9,-9,-9,125,3,-9,-9,-9,-9,-9,248,6,-9,1,-9,3.8,-9,-9,-9,-9,"1989:1:LAT:ZBA:LBT:1:25"
"1493","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",1,26,1989,1,21,1030,-9,40,"D",55.6333,20.65,55.6167,20.7,"40H0",53,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,130,3,-9,-9,-9,-9,-9,248,4,-9,2.7,-9,3.9,-9,-9,-9,-9,"1989:1:LAT:ZBA:LBT:1:26"
"1494","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",1,27,1989,1,21,1245,-9,40,"D",55.65,20.9667,55.6167,20.9667,"40H0",30,"V",-9,1,1,"C",-9,-9,-9,-9,150,22,-9,3,580,-9,-9,-9,-9,-9,175,3,-9,-9,-9,-9,-9,135,6,-9,0.1,-9,3.8,-9,-9,-9,-9,"1989:1:LAT:ZBA:LBT:1:27"
"1495","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",1,28,1989,1,21,1420,-9,60,"D",55.6167,21.0833,55.6833,21.0833,"40H1",10,"V",-9,1,1,"C",-9,-9,-9,-9,150,22,-9,3,580,-9,-9,-9,-9,-9,355,3.2,-9,-9,-9,-9,-9,-9,6,-9,0.5,-9,3.2,-9,-9,-9,-9,"1989:1:LAT:ZBA:LBT:1:28"
"1496","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",1,29,1989,1,22,825,-9,30,"D",56.6167,20.6,56.65,20.6167,"42H0",52,"V",-9,1,1,"C",-9,-9,-9,-9,300,22,-9,3,580,-9,-9,-9,-9,-9,30,3,-9,-9,-9,-9,-9,225,10,-9,2.7,-9,3.9,-9,-9,-9,-9,"1989:1:LAT:ZBA:LBT:1:29"
"1497","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",1,30,1989,1,22,1055,-9,30,"D",56.6167,20.5,56.6333,20.5167,"42H0",73,"V",-9,1,1,"C",-9,-9,-9,-9,350,22,-9,3,580,-9,-9,-9,-9,-9,30,3,-9,-9,-9,-9,-9,225,10,-9,1.6,-9,-9,-9,-9,-9,-9,"1989:1:LAT:ZBA:LBT:1:30"
"1498","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",1,31,1989,1,23,820,-9,60,"D",56.3333,19.55,56.2667,19.5,"41G9",120,"V",-9,1,1,"C",-9,-9,-9,-9,420,22,-9,3,580,-9,-9,-9,-9,-9,200,4,-9,-9,-9,-9,-9,315,8,-9,1.6,-9,-9,-9,-9,-9,-9,"1989:1:LAT:ZBA:LPT:1:31"
"1499","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",1,32,1989,1,23,1205,-9,60,"D",56.2667,19.5833,56.3167,19.6667,"41G9",101,"V",-9,1,1,"C",-9,-9,-9,-9,300,22,-9,3,580,-9,-9,-9,-9,-9,40,3.8,-9,-9,-9,-9,-9,248,6,-9,0.5,-9,-9,-9,-9,-9,-9,"1989:1:LAT:ZBA:LPT:1:32"
"1500","HH",1,"LAT","27","LBT",-9,-9,"-9",2,1,1989,1,25,930,-9,60,"D",55.5167,19.9167,55.5667,19.9167,"40G9",85,"V",-9,1,1,"C",-9,-9,-9,-9,300,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,3,-9,-9,-9,-9,-9,270,6,-9,0.5,3.2,-9,-9,-9,-9,-9,"1989:1:LAT:27:LBT:2:1"
"1501","HH",1,"LAT","27","LBT",-9,-9,"-9",2,2,1989,1,25,1210,-9,60,"D",55.6333,20.0833,55.6333,20.1667,"40H0",74,"V",-9,1,1,"C",-9,-9,-9,-9,300,-9,-9,-9,-9,-9,-9,-9,-9,-9,90,3,-9,-9,-9,-9,-9,270,6,-9,0.5,3.2,-9,-9,-9,-9,-9,"1989:1:LAT:27:LBT:2:2"
"1502","HH",1,"LAT","27","LBT",-9,-9,"-9",2,3,1989,1,25,1450,-9,60,"D",55.6167,20.6333,55.6167,20.55,"40H0",60,"V",-9,1,1,"C",-9,-9,-9,-9,250,-9,-9,-9,-9,-9,-9,-9,-9,-9,270,3,-9,-9,-9,-9,-9,270,6,-9,0.5,3.2,-9,-9,-9,-9,-9,"1989:1:LAT:27:LBT:2:3"
"1503","HH",1,"LAT","27","LBT",-9,-9,"-9",2,4,1989,1,26,700,-9,60,"D",55.1,20.5,55.1,20.4167,"39H0",30,"V",-9,1,1,"C",-9,-9,-9,-9,200,-9,-9,-9,-9,-9,-9,-9,-9,-9,270,3,-9,-9,-9,-9,-9,270,5,-9,0.5,3.4,-9,-9,-9,-9,-9,"1989:1:LAT:27:LBT:2:4"
"1504","HH",1,"LAT","27","LBT",-9,-9,"-9",2,5,1989,1,26,840,-9,60,"D",55.1,20.3333,55.1,20.25,"39H0",42,"V",-9,1,1,"C",-9,-9,-9,-9,200,-9,-9,-9,-9,-9,-9,-9,-9,-9,270,3,-9,-9,-9,-9,-9,270,5,-9,0.5,3.4,-9,-9,-9,-9,-9,"1989:1:LAT:27:LBT:2:5"
"1505","HH",1,"LAT","27","LBT",-9,-9,"-9",2,6,1989,1,26,1030,-9,60,"D",55.1,20.2333,55.1,20.15,"39H0",50,"V",-9,1,1,"C",-9,-9,-9,-9,250,-9,-9,-9,-9,-9,-9,-9,-9,-9,270,3,-9,-9,-9,-9,-9,270,4,-9,0.5,3.4,-9,-9,-9,-9,-9,"1989:1:LAT:27:LBT:2:6"
"1506","HH",1,"LAT","27","LBT",-9,-9,"-9",2,7,1989,1,26,1230,-9,60,"D",55.1,20.0833,55.1,20,"39H0",60,"V",-9,1,1,"C",-9,-9,-9,-9,300,-9,-9,-9,-9,-9,-9,-9,-9,-9,270,3,-9,-9,-9,-9,-9,270,4,-9,0.5,4,-9,-9,-9,-9,-9,"1989:1:LAT:27:LBT:2:7"
"1507","HH",1,"LAT","27","LBT",-9,-9,"-9",2,8,1989,1,26,1505,-9,60,"D",55.1167,19.9,55.1167,19.8167,"39G9",71,"V",-9,1,1,"C",-9,-9,-9,-9,300,-9,-9,-9,-9,-9,-9,-9,-9,-9,270,3,-9,-9,-9,-9,-9,270,5,-9,0.5,3.6,-9,-9,-9,-9,-9,"1989:1:LAT:27:LBT:2:8"
"1508","HH",1,"LAT","27","LBT",-9,-9,"-9",2,9,1989,1,27,640,-9,60,"D",55.1,19.7333,55.1,19.65,"39G9",82,"V",-9,1,1,"C",-9,-9,-9,-9,300,-9,-9,-9,-9,-9,-9,-9,-9,-9,270,3,-9,-9,-9,-9,-9,270,6,-9,1,3.6,-9,-9,-9,-9,-9,"1989:1:LAT:27:LBT:2:9"
"1509","HH",1,"LAT","27","LBT",-9,-9,"-9",2,10,1989,1,27,920,-9,60,"D",54.9333,19.6167,54.8833,19.6167,"38G9",72,"V",-9,1,1,"C",-9,-9,-9,-9,350,-9,-9,-9,-9,-9,-9,-9,-9,-9,180,3,-9,-9,-9,-9,-9,270,6,-9,1,3.4,-9,-9,-9,-9,-9,"1989:1:LAT:27:LBT:2:10"
"1510","HH",1,"LAT","27","LBT",-9,-9,"-9",2,11,1989,1,27,1130,-9,60,"D",54.8667,19.5667,54.9167,19.5667,"38G9",80,"V",-9,1,1,"C",-9,-9,-9,-9,350,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,3,-9,-9,-9,-9,-9,270,6,-9,1,3.4,-9,-9,-9,-9,-9,"1989:1:LAT:27:LBT:2:11"
"1511","HH",1,"LAT","27","LBT",-9,-9,"-9",2,12,1989,1,27,1330,-9,60,"D",54.9833,19.5167,54.9333,19.5167,"38G9",90,"V",-9,1,1,"C",-9,-9,-9,-9,350,-9,-9,-9,-9,-9,-9,-9,-9,-9,180,3,-9,-9,-9,-9,-9,270,5,-9,1,3.8,-9,-9,-9,-9,-9,"1989:1:LAT:27:LBT:2:12"
"1512","HH",1,"LAT","27","LBT",-9,-9,"-9",2,13,1989,1,27,1525,-9,60,"D",54.9,19.45,54.95,19.45,"38G9",100,"V",-9,1,1,"C",-9,-9,-9,-9,350,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,3,-9,-9,-9,-9,-9,270,5,-9,1,4,-9,-9,-9,-9,-9,"1989:1:LAT:27:LBT:2:13"
"1513","HH",1,"LAT","27","LBT",-9,-9,"-9",2,14,1989,1,28,710,-9,60,"D",55.6167,20.6833,55.6667,20.6833,"40H0",51,"V",-9,1,1,"C",-9,-9,-9,-9,300,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,3,-9,-9,-9,-9,-9,270,8,-9,1,3.2,-9,-9,-9,-9,-9,"1989:1:LAT:27:LBT:2:14"
"1514","HH",1,"LAT","27","LBT",-9,-9,"-9",2,15,1989,1,28,1015,-9,60,"D",55.7667,20.85,55.7667,20.9333,"40H0",35,"V",-9,1,1,"C",-9,-9,-9,-9,250,-9,-9,-9,-9,-9,-9,-9,-9,-9,90,3,-9,-9,-9,-9,-9,270,10,-9,1,3.3,-9,-9,-9,-9,-9,"1989:1:LAT:27:LBT:2:15"
"1515","HH",1,"LAT","27","LBT",-9,-9,"-9",2,16,1989,1,31,1130,-9,60,"D",55.6333,21.0833,55.5833,21.0833,"40H1",15,"V",-9,1,1,"C",-9,-9,-9,-9,150,-9,-9,-9,-9,-9,-9,-9,-9,-9,180,3,-9,-9,-9,-9,-9,270,6,-9,1,3.2,-9,-9,-9,-9,-9,"1989:1:LAT:27:LBT:2:16"
"1516","HH",1,"LAT","27","LBT",-9,-9,"-9",2,17,1989,2,1,710,-9,60,"D",55.95,20.8167,55.95,20.7333,"40H0",30,"V",-9,1,1,"C",-9,-9,-9,-9,200,-9,-9,-9,-9,-9,-9,-9,-9,-9,270,3,-9,-9,-9,-9,-9,270,7,-9,1,3.2,-9,-9,-9,-9,-9,"1989:1:LAT:27:LBT:2:17"
"1517","HH",1,"LAT","27","LBT",-9,-9,"-9",2,18,1989,2,1,1015,-9,60,"D",55.9667,20.65,55.9667,20.5667,"40H0",36,"V",-9,1,1,"C",-9,-9,-9,-9,200,-9,-9,-9,-9,-9,-9,-9,-9,-9,270,3,-9,-9,-9,-9,-9,270,7,-9,1,3.4,-9,-9,-9,-9,-9,"1989:1:LAT:27:LBT:2:18"
"1518","HH",1,"LAT","27","LBT",-9,-9,"-9",2,19,1989,2,1,1305,-9,60,"D",56.1,20.5,56.1333,20.4167,"41H0",34,"V",-9,1,1,"C",-9,-9,-9,-9,200,-9,-9,-9,-9,-9,-9,-9,-9,-9,310,3,-9,-9,-9,-9,-9,270,8,-9,1,3.2,-9,-9,-9,-9,-9,"1989:1:LAT:27:LBT:2:19"
"1519","HH",1,"LAT","27","LBT",-9,-9,"-9",2,20,1989,2,2,705,-9,60,"D",57.45,21.1667,57.3333,21.1667,"43H1",48,"V",-9,1,1,"C",-9,-9,-9,-9,200,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,3,-9,-9,-9,-9,-9,270,8,-9,1,3.1,-9,-9,-9,-9,-9,"1989:1:LAT:27:LBT:2:20"
"1520","HH",1,"LAT","27","LBT",-9,-9,"-9",2,21,1989,2,2,1020,-9,60,"D",57.2833,21.0167,57.3333,21,"43H1",65,"V",-9,1,1,"C",-9,-9,-9,-9,300,-9,-9,-9,-9,-9,-9,-9,-9,-9,340,3,-9,-9,-9,-9,-9,270,10,-9,1.6,3.3,-9,-9,-9,-9,-9,"1989:1:LAT:27:LBT:2:21"
"1521","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,1,1989,3,11,1335,-9,30,"D",57.9,21.6833,57.9333,21.6833,"44H1",35,"V",-9,1,1,"C",-9,-9,-9,-9,200,22,-9,3,580,-9,-9,-9,-9,-9,360,3,-9,-9,-9,-9,-9,203,8,-9,1.6,3.3,3.3,-9,-9,-9,-9,"1989:1:LAT:ZBA:LBT:3:1"
"1522","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,2,1989,3,12,1030,-9,30,"D",55.6333,20.5,55.6167,20.5167,"40H0",60,"V",-9,1,1,"C",-9,-9,-9,-9,320,22,-9,3,580,-9,-9,-9,-9,-9,135,3.2,-9,-9,-9,-9,-9,0,0,-9,0,3.8,3.5,-9,-9,-9,-9,"1989:1:LAT:ZBA:LBT:3:2"
"1523","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,3,1989,3,12,1215,-9,30,"D",55.5833,20.7333,55.55,20.7667,"40H0",50,"V",-9,1,1,"C",-9,-9,-9,-9,300,22,-9,3,580,-9,-9,-9,-9,-9,145,3.2,-9,-9,-9,-9,-9,203,2,-9,0,3.6,3.6,-9,-9,-9,-9,"1989:1:LAT:ZBA:LBT:3:3"
"1524","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,4,1989,3,12,1345,-9,30,"D",55.6167,20.9,55.65,20.8833,"40H0",39,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,350,3.2,-9,-9,-9,-9,-9,203,3,-9,0.1,3.6,3.6,-9,-9,-9,-9,"1989:1:LAT:ZBA:LBT:3:4"
"1525","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,5,1989,3,12,1500,-9,30,"D",55.65,20.9667,55.6333,20.9667,"40H0",31,"V",-9,1,1,"C",-9,-9,-9,-9,200,22,-9,3,580,-9,-9,-9,-9,-9,174,3.2,-9,-9,-9,-9,-9,203,2,-9,0.1,3.6,3.6,-9,-9,-9,-9,"1989:1:LAT:ZBA:LBT:3:5"
"1526","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,6,1989,3,13,615,-9,30,"D",55.1167,20.3833,55.1333,20.4333,"39H0",31,"V",-9,1,1,"C",-9,-9,-9,-9,180,22,-9,3,580,-9,-9,-9,-9,-9,42,3,-9,-9,-9,-9,-9,158,5,-9,0.5,3.8,3.8,-9,-9,-9,-9,"1989:1:LAT:ZBA:LBT:3:6"
"1527","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,7,1989,3,13,800,-9,30,"D",55.1,20.45,55.1167,20.4833,"39H0",28,"V",-9,1,1,"C",-9,-9,-9,-9,55,22,-9,3,580,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9,-9,113,5,-9,1,3.8,3.8,-9,-9,-9,-9,"1989:1:LAT:ZBA:LBT:3:7"
"1528","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,8,1989,3,13,1210,-9,40,"D",55.1,20.1333,55.1,20.0667,"39H0",55,"V",-9,1,1,"C",-9,-9,-9,-9,300,22,-9,3,580,-9,-9,-9,-9,-9,270,3.2,-9,-9,-9,-9,-9,158,6,-9,0.5,3.7,3.7,-9,-9,-9,-9,"1989:1:LAT:ZBA:LBT:3:8"
"1529","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,9,1989,3,13,1445,-9,60,"D",55.1333,19.8,55.1,19.85,"39G9",69,"V",-9,1,1,"C",-9,-9,-9,-9,350,22,-9,3,580,-9,-9,-9,-9,-9,145,3.2,-9,-9,-9,-9,-9,135,8,-9,1,3.8,3.8,-9,-9,-9,-9,"1989:1:LAT:ZBA:LBT:3:9"
"1530","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,10,1989,3,13,1640,-9,30,"D",55.1333,19.65,55.15,19.6333,"39G9",90,"V",-9,1,1,"C",-9,-9,-9,-9,400,22,-9,3,580,-9,-9,-9,-9,-9,350,3,-9,-9,-9,-9,-9,135,12,-9,2.7,3.8,4.2,-9,-9,-9,-9,"1989:1:LAT:ZBA:LBT:3:10"
"1531","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,11,1989,3,15,920,-9,30,"D",54.9833,19.5667,55,19.5667,"38G9",88,"V",-9,1,1,"C",-9,-9,-9,-9,400,22,-9,3,580,-9,-9,-9,-9,-9,360,3,-9,-9,-9,-9,-9,203,8,-9,1,3.8,3.8,-9,-9,-9,-9,"1989:1:LAT:ZBA:LBT:3:11"
"1532","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,12,1989,3,15,1120,-9,40,"D",55.15,19.5667,55.1667,19.65,"39G9",102,"V",-9,1,1,"C",-9,-9,-9,-9,420,22,-9,3,580,-9,-9,-9,-9,-9,60,3.2,-9,-9,-9,-9,-9,203,2,-9,0.5,3.8,3.8,-9,-9,-9,-9,"1989:1:LAT:ZBA:LBT:3:12"
"1533","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,13,1989,3,15,1330,-9,60,"D",55.0833,19.6667,55.1333,19.6333,"39G9",92,"V",-9,1,1,"C",-9,-9,-9,-9,400,22,-9,3,580,-9,-9,-9,-9,-9,350,3.2,-9,-9,-9,-9,-9,203,5,-9,0.5,3.7,3.7,-9,-9,-9,-9,"1989:1:LAT:ZBA:LBT:3:13"
"1534","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,14,1989,3,16,715,-9,60,"D",55.55,19.5667,55.6,19.5333,"40G9",90,"I",-9,1,1,"C",-9,-9,-9,-9,400,22,-9,3,580,-9,-9,-9,-9,-9,338,3,-9,-9,-9,-9,-9,203,10,-9,1.6,3.7,3.7,-9,-9,-9,-9,"1989:1:LAT:ZBA:LBT:3:14"
"1535","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,15,1989,3,16,1220,-9,30,"D",55.5833,19.9,55.6,19.95,"40G9",85,"I",-9,1,1,"C",-9,-9,-9,-9,350,22,-9,3,580,-9,-9,-9,-9,-9,52,3.2,-9,-9,-9,-9,-9,248,8,-9,1,3.7,3.7,-9,-9,-9,-9,"1989:1:LAT:ZBA:LBT:3:15"
"1536","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,16,1989,3,16,1400,-9,60,"D",55.5833,19.9,55.6167,19.9833,"40G9",85,"V",-9,1,1,"C",-9,-9,-9,-9,350,22,-9,3,580,-9,-9,-9,-9,-9,50,3.2,-9,-9,-9,-9,-9,270,10,-9,1,3.7,3.7,-9,-9,-9,-9,"1989:1:LAT:ZBA:LBT:3:16"
"1537","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,17,1989,3,16,1600,-9,45,"D",55.6333,20.1,55.6333,20.2,"40H0",76,"V",-9,1,1,"C",-9,-9,-9,-9,350,22,-9,3,580,-9,-9,-9,-9,-9,90,3.1,-9,-9,-9,-9,-9,248,11,-9,2.7,3.6,3.6,-9,-9,-9,-9,"1989:1:LAT:ZBA:LBT:3:17"
"1538","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",3,18,1989,3,17,905,-9,60,"D",56.1333,19.3333,56.1833,19.3833,"41G9",105,"V",-9,1,1,"C",-9,-9,-9,-9,450,22,-9,3,580,-9,-9,-9,-9,-9,40,4,-9,-9,-9,-9,-9,270,3,-9,0.1,3.2,-9,-9,-9,-9,-9,"1989:1:LAT:ZBA:LPT:3:18"
"1539","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",3,19,1989,3,17,1125,-9,65,"D",56.25,19.35,56.2833,19.4333,"41G9",105,"V",-9,1,1,"C",-9,-9,-9,-9,450,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,0,0,-9,0,3.2,-9,-9,-9,-9,-9,"1989:1:LAT:ZBA:LPT:3:19"
"1540","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",3,20,1989,3,17,1435,-9,60,"D",56.4333,19.4333,56.5,19.4,"41G9",92,"V",-9,1,1,"C",-9,-9,-9,-9,450,22,-9,3,580,-9,-9,-9,-9,-9,360,3.2,-9,-9,-9,-9,-9,203,1,-9,0,3.2,-9,-9,-9,-9,-9,"1989:1:LAT:ZBA:LPT:3:20"
"1541","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",3,21,1989,3,17,1640,-9,50,"D",56.4833,19.5833,56.4833,19.6833,"41G9",94,"V",-9,1,1,"C",-9,-9,-9,-9,450,22,-9,3,580,-9,-9,-9,-9,-9,95,3.2,-9,-9,-9,-9,-9,203,1,-9,0,3.2,-9,-9,-9,-9,-9,"1989:1:LAT:ZBA:LPT:3:21"
"1542","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",3,22,1989,3,18,730,-9,90,"D",56.3167,19.55,56.3333,19.6333,"41G9",110,"V",-9,1,1,"C",-9,-9,-9,-9,450,22,-9,3,580,-9,-9,-9,-9,-9,80,4,-9,-9,-9,-9,-9,360,5,-9,0.5,3.2,-9,-9,-9,-9,-9,"1989:1:LAT:ZBA:LPT:3:22"
"1543","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",3,23,1989,3,18,1020,-9,40,"D",56.4167,19.75,55.4333,19.7667,"41G9",110,"V",-9,1,1,"C",-9,-9,-9,-9,430,22,-9,3,580,-9,-9,-9,-9,-9,45,4,-9,-9,-9,-9,-9,293,6,-9,0.1,3.3,-9,-9,-9,-9,-9,"1989:1:LAT:ZBA:LPT:3:23"
"1544","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",3,24,1989,3,18,1210,-9,65,"D",56.4833,19.8667,56.5333,19.9,"41G9",100,"V",-9,1,1,"C",-9,-9,-9,-9,400,22,-9,3,580,-9,-9,-9,-9,-9,20,4,-9,-9,-9,-9,-9,293,6,-9,0.5,3.3,-9,-9,-9,-9,-9,"1989:1:LAT:ZBA:LPT:3:24"
"1545","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",3,25,1989,3,20,640,-9,60,"D",57.0667,20.3333,57.1,20.4,"43H0",110,"V",-9,1,1,"C",-9,-9,-9,-9,400,22,-9,3,580,-9,-9,-9,-9,-9,45,4,-9,-9,-9,-9,-9,225,6,-9,0.5,3.3,-9,-9,-9,-9,-9,"1989:1:LAT:ZBA:LPT:3:25"
"1546","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",3,26,1989,3,20,940,-9,60,"D",57.2167,20.45,57.2833,20.4833,"43H0",100,"V",-9,1,1,"C",-9,-9,-9,-9,400,22,-9,3,580,-9,-9,-9,-9,-9,10,4,-9,-9,-9,-9,-9,225,8,-9,1,3.3,-9,-9,-9,-9,-9,"1989:1:LAT:ZBA:LPT:3:26"
"1547","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",3,27,1989,3,20,1145,-9,60,"D",57.3,20.5333,57.35,20.6,"43H0",103,"V",-9,1,1,"C",-9,-9,-9,-9,370,22,-9,3,580,-9,-9,-9,-9,-9,40,4,-9,-9,-9,-9,-9,225,6,-9,0.5,3.3,-9,-9,-9,-9,-9,"1989:1:LAT:ZBA:LPT:3:27"
"1548","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,28,1989,3,21,1250,-9,60,"D",57.1833,20.6667,57.25,20.6333,"43H0",87,"V",-9,1,1,"C",-9,-9,-9,-9,400,22,-9,3,580,-9,-9,-9,-9,-9,345,3.5,-9,-9,-9,-9,-9,180,8,-9,1,-9,-9,-9,-9,-9,-9,"1989:1:LAT:ZBA:LBT:3:28"
"1549","HH",2,"LAT","ZBA","LBT",-9,-9,"-9",4,1,1989,4,1,1115,-9,30,"D",57.7833,22.4,57.7667,22.35,"44H2",22,"V",-9,1,1,"C",-9,-9,-9,-9,100,22,-9,3,580,-9,-9,-9,-9,-9,240,3,-9,-9,-9,-9,-9,45,10,-9,1,-9,-9,-9,-9,-9,-9,"1989:2:LAT:ZBA:LBT:4:1"
"1550","HH",2,"LAT","ZBA","LBT",-9,-9,"-9",4,2,1989,4,1,1310,-9,30,"D",57.7667,22.4667,57.6667,22.4167,"44H2",11,"V",-9,1,1,"C",-9,-9,-9,-9,100,22,-9,3,580,-9,-9,-9,-9,-9,230,3,-9,-9,-9,-9,-9,45,10,-9,1,-9,-9,-9,-9,-9,-9,"1989:2:LAT:ZBA:LBT:4:2"
"1551","HH",2,"LAT","ZBA","LBT",-9,-9,"-9",4,3,1989,4,2,625,-9,30,"D",57.3833,21.3,57.35,21.2833,"43H1",42,"V",-9,1,1,"C",-9,-9,-9,-9,180,22,-9,3,580,-9,-9,-9,-9,-9,187,3,-9,-9,-9,-9,-9,23,8,-9,1.6,-9,-9,-9,-9,-9,-9,"1989:2:LAT:ZBA:LBT:4:3"
"1552","HH",2,"LAT","ZBA","LBT",-9,-9,"-9",4,4,1989,4,2,845,-9,30,"D",57.45,21.3,57.4167,21.2833,"43H1",56,"V",-9,1,1,"C",-9,-9,-9,-9,230,22,-9,3,580,-9,-9,-9,-9,-9,200,3,-9,-9,-9,-9,-9,23,8,-9,1.6,-9,-9,-9,-9,-9,-9,"1989:2:LAT:ZBA:LBT:4:4"
"1553","HH",2,"LAT","ZBA","LBT",-9,-9,"-9",4,5,1989,4,2,1350,-9,30,"D",57.2833,21.0667,57.2667,21.0333,"43H1",62,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,225,3,-9,-9,-9,-9,-9,45,12,-9,1.6,-9,-9,-9,-9,-9,-9,"1989:2:LAT:ZBA:LBT:4:5"
"1554","HH",2,"LAT","ZBA","LBT",-9,-9,"-9",4,6,1989,4,3,845,-9,30,"D",57.2,20.65,57.1667,20.65,"43H0",92,"I",-9,1,1,"C",-9,-9,-9,-9,320,22,-9,3,580,-9,-9,-9,-9,-9,180,3,-9,-9,-9,-9,-9,23,8,-9,1,-9,-9,-9,-9,-9,-9,"1989:2:LAT:ZBA:LBT:4:6"
"1555","HH",2,"LAT","ZBA","LBT",-9,-9,"-9",4,7,1989,4,3,1145,-9,40,"D",57.2167,20.65,57.1667,20.65,"43H0",93,"I",-9,1,1,"C",-9,-9,-9,-9,380,22,-9,3,580,-9,-9,-9,-9,-9,180,3,-9,-9,-9,-9,-9,45,6,-9,0.5,-9,-9,-9,-9,-9,-9,"1989:2:LAT:ZBA:LBT:4:7"
"1556","HH",2,"LAT","27","LBT",-9,-9,"-9",6,1,1989,4,4,1200,-9,60,"D",55.6667,21.0667,55.6,21.0667,"40H1",20,"V",-9,1,1,"C",-9,-9,-9,-9,200,-9,-9,-9,-9,-9,-9,-9,-9,-9,180,3.5,-9,-9,-9,-9,-9,50,4,-9,0.1,4.2,-9,-9,-9,-9,-9,"1989:2:LAT:27:LBT:6:1"
"1557","HH",2,"LAT","27","LBT",-9,-9,"-9",6,2,1989,4,4,1330,-9,60,"D",55.6,21,55.6667,21,"40H1",28,"V",-9,1,1,"C",-9,-9,-9,-9,200,-9,-9,-9,-9,-9,-9,-9,-9,-9,360,3.5,-9,-9,-9,-9,-9,50,4,-9,0.1,4.2,-9,-9,-9,-9,-9,"1989:2:LAT:27:LBT:6:2"
