haul.id;Country;Ship;Gear;Year;SweepLngt;Depth;Fishing line;Size.final..m;Horizontal.opening..m.;Swep.one.side..after.formula…meter;Swept.area;RSA;GroundSpeed;RS
1982:4:LAT:ZBA:LPT:11:3;LAT;ZBA;LPT;1982;;35;;0;0;0;0;NA;4.2;0.71
1982:4:LAT:ZBA:LPT:11:30;LAT;ZBA;LPT;1982;;35;;0;0;0;0;NA;3.6;0.83
1982:4:LAT:ZBA:LPT:11:4;LAT;ZBA;LPT;1982;;41;;0;0;0;0;NA;4;0.75
1983:1:LAT:ZBA:LBT:1:1;LAT;ZBA;LBT;1983;82;33;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:1:10;LAT;ZBA;LBT;1983;82;75;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:1:11;LAT;ZBA;LBT;1983;82;95;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1983:1:LAT:ZBA:LBT:1:12;LAT;ZBA;LBT;1983;82;70;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:1:13;LAT;ZBA;LBT;1983;82;71;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:1:14;LAT;ZBA;LBT;1983;82;55;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:1:15;LAT;ZBA;LBT;1983;82;33;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:1:16;LAT;ZBA;LBT;1983;82;100;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:1:17;LAT;ZBA;LBT;1983;82;72;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:1:18;LAT;ZBA;LBT;1983;82;47;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:1:19;LAT;ZBA;LBT;1983;82;25;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:1:2;LAT;ZBA;LBT;1983;82;52;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:1:3;LAT;ZBA;LBT;1983;82;70;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:1:4;LAT;ZBA;LBT;1983;82;75;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:1:5;LAT;ZBA;LBT;1983;82;40;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:1:6;LAT;ZBA;LBT;1983;82;63;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:1:7;LAT;ZBA;LBT;1983;82;77;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:1:8;LAT;ZBA;LBT;1983;82;35;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:1:9;LAT;ZBA;LBT;1983;82;55;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:3:1;LAT;ZBA;LBT;1983;82;32;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:3:10;LAT;ZBA;LBT;1983;82;137;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:3:11;LAT;ZBA;LBT;1983;82;32;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:3:12;LAT;ZBA;LBT;1983;82;52;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:3:13;LAT;ZBA;LBT;1983;82;68;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:3:14;LAT;ZBA;LBT;1983;82;81;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:3:15;LAT;ZBA;LBT;1983;82;10;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:3:16;LAT;ZBA;LBT;1983;82;52;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:3:17;LAT;ZBA;LBT;1983;82;72;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:3:18;LAT;ZBA;LBT;1983;82;90;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:3:19;LAT;ZBA;LBT;1983;82;13;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:3:2;LAT;ZBA;LBT;1983;82;51;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:3:3;LAT;ZBA;LBT;1983;82;70;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:3:30;LAT;ZBA;LBT;1983;82;62;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1983:1:LAT:ZBA:LBT:3:31;LAT;ZBA;LBT;1983;82;76;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:3:32;LAT;ZBA;LBT;1983;82;70;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:3:4;LAT;ZBA;LBT;1983;82;75;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:3:5;LAT;ZBA;LBT;1983;82;38;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:3:6;LAT;ZBA;LBT;1983;82;58;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:3:7;LAT;ZBA;LBT;1983;82;70;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:3:8;LAT;ZBA;LBT;1983;82;130;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LBT:3:9;LAT;ZBA;LBT;1983;82;130;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:1:LAT:ZBA:LPT:1:20;LAT;ZBA;LPT;1983;;45;;0;0;0;0;NA;4;0.75
1983:1:LAT:ZBA:LPT:1:21;LAT;ZBA;LPT;1983;;52;;0;0;0;0;NA;3.3;0.91
1983:1:LAT:ZBA:LPT:1:22;LAT;ZBA;LPT;1983;;37;;0;0;0;0;NA;3.7;0.81
1983:1:LAT:ZBA:LPT:1:23;LAT;ZBA;LPT;1983;;44;;0;0;0;0;NA;3.7;0.81
1983:1:LAT:ZBA:LPT:1:24;LAT;ZBA;LPT;1983;;44;;0;0;0;0;NA;3.7;0.81
1983:1:LAT:ZBA:LPT:1:25;LAT;ZBA;LPT;1983;;35;;0;0;0;0;NA;3.5;0.86
1983:1:LAT:ZBA:LPT:1:26;LAT;ZBA;LPT;1983;;32;;0;0;0;0;NA;3.7;0.81
1983:1:LAT:ZBA:LPT:1:27;LAT;ZBA;LPT;1983;;55;;0;0;0;0;NA;3.7;0.81
1983:1:LAT:ZBA:LPT:3:20;LAT;ZBA;LPT;1983;;42;;0;0;0;0;NA;3.2;0.94
1983:1:LAT:ZBA:LPT:3:21;LAT;ZBA;LPT;1983;;75;;0;0;0;0;NA;3.5;0.86
1983:1:LAT:ZBA:LPT:3:22;LAT;ZBA;LPT;1983;;75;;0;0;0;0;NA;3.8;0.79
1983:1:LAT:ZBA:LPT:3:23;LAT;ZBA;LPT;1983;;42;;0;0;0;0;NA;3.2;0.94
1983:1:LAT:ZBA:LPT:3:24;LAT;ZBA;LPT;1983;;53;;0;0;0;0;NA;3.2;0.94
1983:1:LAT:ZBA:LPT:3:25;LAT;ZBA;LPT;1983;;75;;0;0;0;0;NA;3.5;0.86
1983:1:LAT:ZBA:LPT:3:26;LAT;ZBA;LPT;1983;;40;;0;0;0;0;NA;3.2;0.94
1983:1:LAT:ZBA:LPT:3:27;LAT;ZBA;LPT;1983;;92;;0;0;0;0;NA;3.2;0.94
1983:1:LAT:ZBA:LPT:3:28;LAT;ZBA;LPT;1983;;37;;0;0;0;0;NA;3.2;0.94
1983:1:LAT:ZBA:LPT:3:29;LAT;ZBA;LPT;1983;;92;;0;0;0;0;NA;4;0.75
1983:1:LAT:ZBA:LPT:3:33;LAT;ZBA;LPT;1983;;80;;0;0;0;0;NA;3.2;0.94
1983:1:LAT:ZBA:LPT:3:34;LAT;ZBA;LPT;1983;;90;;0;0;0;0;NA;3.5;0.86
1983:1:LAT:ZBA:LPT:3:35;LAT;ZBA;LPT;1983;;87;;0;0;0;0;NA;4;0.75
1983:1:LAT:ZBA:LPT:3:36;LAT;ZBA;LPT;1983;;66;;0;0;0;0;NA;3.6;0.83
1983:1:LAT:ZBA:LPT:3:37;LAT;ZBA;LPT;1983;;88;;0;0;0;0;NA;3.8;0.79
1983:1:LAT:ZBA:LPT:3:38;LAT;ZBA;LPT;1983;;65;;0;0;0;0;NA;3.6;0.83
1983:1:LAT:ZBA:LPT:3:39;LAT;ZBA;LPT;1983;;57;;0;0;0;0;NA;3.6;0.83
1983:1:LAT:ZBA:LPT:3:40;LAT;ZBA;LPT;1983;;35;;0;0;0;0;NA;3.2;0.94
1983:1:LAT:ZBA:LPT:3:41;LAT;ZBA;LPT;1983;;27;;0;0;0;0;NA;3.5;0.86
1983:2:LAT:ZBA:LBT:4:1;LAT;ZBA;LBT;1983;82;25;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:2:LAT:ZBA:LBT:4:10;LAT;ZBA;LBT;1983;82;38;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:2:LAT:ZBA:LBT:4:11;LAT;ZBA;LBT;1983;82;48;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:2:LAT:ZBA:LBT:4:12;LAT;ZBA;LBT;1983;82;26;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:2:LAT:ZBA:LBT:4:13;LAT;ZBA;LBT;1983;82;85;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:2:LAT:ZBA:LBT:4:14;LAT;ZBA;LBT;1983;82;80;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.4;1.25
1983:2:LAT:ZBA:LBT:4:15;LAT;ZBA;LBT;1983;82;65;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.6;1.15
1983:2:LAT:ZBA:LBT:4:16;LAT;ZBA;LBT;1983;82;85;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:2:LAT:ZBA:LBT:4:17;LAT;ZBA;LBT;1983;82;87;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.6;1.15
1983:2:LAT:ZBA:LBT:4:18;LAT;ZBA;LBT;1983;82;90;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.6;1.15
1983:2:LAT:ZBA:LBT:4:19;LAT;ZBA;LBT;1983;82;130;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:2:LAT:ZBA:LBT:4:2;LAT;ZBA;LBT;1983;82;12;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:2:LAT:ZBA:LBT:4:20;LAT;ZBA;LBT;1983;82;125;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1983:2:LAT:ZBA:LBT:4:21;LAT;ZBA;LBT;1983;82;128;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:2:LAT:ZBA:LBT:4:22;LAT;ZBA;LBT;1983;82;130;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:2:LAT:ZBA:LBT:4:23;LAT;ZBA;LBT;1983;82;130;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:2:LAT:ZBA:LBT:4:24;LAT;ZBA;LBT;1983;82;130;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:2:LAT:ZBA:LBT:4:25;LAT;ZBA;LBT;1983;82;127;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1983:2:LAT:ZBA:LBT:4:26;LAT;ZBA;LBT;1983;82;77;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:2:LAT:ZBA:LBT:4:27;LAT;ZBA;LBT;1983;82;48;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:2:LAT:ZBA:LBT:4:28;LAT;ZBA;LBT;1983;82;27;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:2:LAT:ZBA:LBT:4:29;LAT;ZBA;LBT;1983;82;10;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:2:LAT:ZBA:LBT:4:3;LAT;ZBA;LBT;1983;82;32;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:2:LAT:ZBA:LBT:4:30;LAT;ZBA;LBT;1983;82;60;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.1;0.97
1983:2:LAT:ZBA:LBT:4:31;LAT;ZBA;LBT;1983;82;95;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:2:LAT:ZBA:LBT:4:32;LAT;ZBA;LBT;1983;82;84;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:2:LAT:ZBA:LBT:4:33;LAT;ZBA;LBT;1983;82;85;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1983:2:LAT:ZBA:LBT:4:34;LAT;ZBA;LBT;1983;82;75;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:2:LAT:ZBA:LBT:4:35;LAT;ZBA;LBT;1983;82;14;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:2:LAT:ZBA:LBT:4:36;LAT;ZBA;LBT;1983;82;15;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:2:LAT:ZBA:LBT:4:4;LAT;ZBA;LBT;1983;82;44;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:2:LAT:ZBA:LBT:4:5;LAT;ZBA;LBT;1983;82;54;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:2:LAT:ZBA:LBT:4:6;LAT;ZBA;LBT;1983;82;60;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:2:LAT:ZBA:LBT:4:7;LAT;ZBA;LBT;1983;82;73;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.7;1.11
1983:2:LAT:ZBA:LBT:4:8;LAT;ZBA;LBT;1983;82;75;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.1;0.97
1983:2:LAT:ZBA:LBT:4:9;LAT;ZBA;LBT;1983;82;60;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:4:LAT:ZBA:LBT:11:1;LAT;ZBA;LBT;1983;82;45;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4.3;0.7
1983:4:LAT:ZBA:LBT:11:10;LAT;ZBA;LBT;1983;82;20;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.6;0.83
1983:4:LAT:ZBA:LBT:11:11;LAT;ZBA;LBT;1983;82;50;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1983:4:LAT:ZBA:LBT:11:12;LAT;ZBA;LBT;1983;82;52;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4.1;0.73
1983:4:LAT:ZBA:LBT:11:13;LAT;ZBA;LBT;1983;82;50;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4.1;0.73
1983:4:LAT:ZBA:LBT:11:14;LAT;ZBA;LBT;1983;82;63;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4.1;0.73
1983:4:LAT:ZBA:LBT:11:15;LAT;ZBA;LBT;1983;82;50;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4.2;0.71
1983:4:LAT:ZBA:LBT:11:16;LAT;ZBA;LBT;1983;82;50;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:11:17;LAT;ZBA;LBT;1983;82;50;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:11:18;LAT;ZBA;LBT;1983;82;63;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4.3;0.7
1983:4:LAT:ZBA:LBT:11:19;LAT;ZBA;LBT;1983;82;50;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4.4;0.68
1983:4:LAT:ZBA:LBT:11:2;LAT;ZBA;LBT;1983;82;35;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:4:LAT:ZBA:LBT:11:20;LAT;ZBA;LBT;1983;82;30;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:11:21;LAT;ZBA;LBT;1983;82;50;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:11:22;LAT;ZBA;LBT;1983;82;74;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1983:4:LAT:ZBA:LBT:11:25;LAT;ZBA;LBT;1983;82;65;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:11:26;LAT;ZBA;LBT;1983;82;30;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1983:4:LAT:ZBA:LBT:11:27;LAT;ZBA;LBT;1983;82;45;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:11:28;LAT;ZBA;LBT;1983;82;55;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4.6;0.65
1983:4:LAT:ZBA:LBT:11:29;LAT;ZBA;LBT;1983;82;75;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:11:3;LAT;ZBA;LBT;1983;82;67;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1983:4:LAT:ZBA:LBT:11:30;LAT;ZBA;LBT;1983;82;45;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:11:31;LAT;ZBA;LBT;1983;82;60;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:11:34;LAT;ZBA;LBT;1983;82;25;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:11:35;LAT;ZBA;LBT;1983;82;12;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4.5;0.67
1983:4:LAT:ZBA:LBT:11:36;LAT;ZBA;LBT;1983;82;38;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:11:37;LAT;ZBA;LBT;1983;82;50;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4.5;0.67
1983:4:LAT:ZBA:LBT:11:38;LAT;ZBA;LBT;1983;82;38;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:11:4;LAT;ZBA;LBT;1983;82;50;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.6;0.83
1983:4:LAT:ZBA:LBT:11:5;LAT;ZBA;LBT;1983;82;55;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:4:LAT:ZBA:LBT:11:6;LAT;ZBA;LBT;1983;82;40;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1983:4:LAT:ZBA:LBT:11:7;LAT;ZBA;LBT;1983;82;75;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1983:4:LAT:ZBA:LBT:11:8;LAT;ZBA;LBT;1983;82;60;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1983:4:LAT:ZBA:LBT:11:9;LAT;ZBA;LBT;1983;82;55;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4.3;0.7
1983:4:LAT:ZBA:LBT:12:1;LAT;ZBA;LBT;1983;82;15;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:10;LAT;ZBA;LBT;1983;82;60;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:11;LAT;ZBA;LBT;1983;82;70;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:12;LAT;ZBA;LBT;1983;82;60;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:13;LAT;ZBA;LBT;1983;82;20;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:14;LAT;ZBA;LBT;1983;82;30;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:15;LAT;ZBA;LBT;1983;82;40;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:16;LAT;ZBA;LBT;1983;82;50;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:17;LAT;ZBA;LBT;1983;82;65;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:18;LAT;ZBA;LBT;1983;82;80;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:19;LAT;ZBA;LBT;1983;82;90;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:2;LAT;ZBA;LBT;1983;82;40;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:20;LAT;ZBA;LBT;1983;82;20;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:21;LAT;ZBA;LBT;1983;82;30;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:22;LAT;ZBA;LBT;1983;82;40;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:23;LAT;ZBA;LBT;1983;82;50;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:24;LAT;ZBA;LBT;1983;82;67;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:26;LAT;ZBA;LBT;1983;82;37;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:27;LAT;ZBA;LBT;1983;82;45;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:28;LAT;ZBA;LBT;1983;82;55;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:29;LAT;ZBA;LBT;1983;82;80;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:30;LAT;ZBA;LBT;1983;82;100;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:31;LAT;ZBA;LBT;1983;82;25;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:32;LAT;ZBA;LBT;1983;82;60;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:33;LAT;ZBA;LBT;1983;82;40;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:34;LAT;ZBA;LBT;1983;82;50;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:35;LAT;ZBA;LBT;1983;82;70;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:36;LAT;ZBA;LBT;1983;82;37;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:37;LAT;ZBA;LBT;1983;82;50;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:38;LAT;ZBA;LBT;1983;82;75;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:39;LAT;ZBA;LBT;1983;82;57;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:4;LAT;ZBA;LBT;1983;82;47;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:40;LAT;ZBA;LBT;1983;82;15;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:41;LAT;ZBA;LBT;1983;82;37;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:42;LAT;ZBA;LBT;1983;82;50;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:43;LAT;ZBA;LBT;1983;82;75;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:44;LAT;ZBA;LBT;1983;82;73;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:5;LAT;ZBA;LBT;1983;82;35;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:6;LAT;ZBA;LBT;1983;82;40;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:7;LAT;ZBA;LBT;1983;82;41;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:8;LAT;ZBA;LBT;1983;82;50;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LBT:12:9;LAT;ZBA;LBT;1983;82;60;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1983:4:LAT:ZBA:LPT:11:23;LAT;ZBA;LPT;1983;;42;;0;0;0;0;NA;3.5;0.86
1983:4:LAT:ZBA:LPT:11:24;LAT;ZBA;LPT;1983;;70;;0;0;0;0;NA;4;0.75
1983:4:LAT:ZBA:LPT:11:32;LAT;ZBA;LPT;1983;;45;;0;0;0;0;NA;4;0.75
1983:4:LAT:ZBA:LPT:11:33;LAT;ZBA;LPT;1983;;30;;0;0;0;0;NA;4;0.75
